[2026-05-22 12:05:45] INFO [train:89] PPO Configuration: RolloutBuffer=4096, MiniBatch=4096, TotalSteps=20480
[2026-05-22 12:05:45] INFO [train:117] ===== Starting KON-Artist Training Session =====
[2026-05-22 12:05:46] INFO [train:129] Loading MTUCI/AASIST3 model for batched inference.
[2026-05-22 12:05:46] INFO [aasist:53] Successfully imported aasist3 from the AASIST3 repository.
[2026-05-22 12:06:07] INFO [aasist:65] Loaded AASIST3 model from Hugging Face: MTUCI/AASIST3
[2026-05-22 12:06:08] INFO [aasist:39] AASIST3 model loaded on cuda
[2026-05-22 12:06:08] INFO [train:133] Instantiating 1 parallel environments.
[2026-05-22 12:06:08] INFO [train:140] Wrapping environment with VecDetectorWrapper for GPU batching.
[2026-05-22 12:06:08] INFO [train:150] Configuring PPO agent.
[2026-05-22 12:06:15] INFO [train:217] Beginning training: TOTAL_TIMESTEPS=20480, BATCH_TOTAL=4096
[2026-05-22 12:06:15] INFO [audio_attack:165] Initializing worker audio stream with config: {'split': 'train', 'seed': 42, 'buffer_size': 1000}
[2026-05-22 12:06:25] INFO [audio_attack:177] Environment Reset: Loading new sample (Label: Spoof)
[2026-05-22 12:06:26] INFO [callbacks:40] Reward, Score and Bonus logging started at: outputs/history/rewards_20260522_120609.csv
[2026-05-22 12:06:29] INFO [reward_logic:82] Worker 0 | Step 22/20480 (0.1%) | DSP: {'jitter': -0.97376597, 'shimmer': 0.2838969, 'tilt': -0.95249367, 'harmonics': 0.8367755, 'threshold': -23.633029460906982, 'ratio': 5.247715547680855, 'bitrate': 37428} | Score: 0.0000 | Reward: 4.97 | Bonus: 0.00
[2026-05-22 12:06:29] INFO [reward_logic:82] Worker 0 | Step 23/20480 (0.1%) | DSP: {'jitter': 0.61947674, 'shimmer': -0.029223017, 'tilt': -1.0, 'harmonics': 1.0, 'threshold': -37.388213872909546, 'ratio': 4.314585238695145, 'bitrate': 108759} | Score: 0.0000 | Reward: 13.16 | Bonus: 0.00
[2026-05-22 12:06:29] INFO [reward_logic:82] Worker 0 | Step 24/20480 (0.1%) | DSP: {'jitter': 1.0, 'shimmer': -1.0, 'tilt': 0.5034323, 'harmonics': -0.96991795, 'threshold': -21.90465807914734, 'ratio': 1.8144599199295044, 'bitrate': 122826} | Score: 0.0000 | Reward: 8.52 | Bonus: 0.00
[2026-05-22 12:06:30] INFO [reward_logic:82] Worker 0 | Step 25/20480 (0.1%) | DSP: {'jitter': -0.26674733, 'shimmer': -1.0, 'tilt': 1.0, 'harmonics': -1.0, 'threshold': -20.0, 'ratio': 6.198406353592873, 'bitrate': 160000} | Score: 0.0000 | Reward: 5.30 | Bonus: 0.00
[2026-05-22 12:06:30] INFO [reward_logic:82] Worker 0 | Step 26/20480 (0.1%) | DSP: {'jitter': 0.028241403, 'shimmer': 1.0, 'tilt': -0.3715495, 'harmonics': -0.27214107, 'threshold': -20.0, 'ratio': 5.612576104700565, 'bitrate': 160000} | Score: 0.0000 | Reward: 12.34 | Bonus: 0.00
[2026-05-22 12:06:30] INFO [reward_logic:82] Worker 0 | Step 27/20480 (0.1%) | DSP: {'jitter': -0.1855174, 'shimmer': 1.0, 'tilt': 0.31801012, 'harmonics': -0.8742281, 'threshold': -31.915839314460754, 'ratio': 7.102157533168793, 'bitrate': 32000} | Score: 0.0000 | Reward: 6.73 | Bonus: 0.00
[2026-05-22 12:06:30] INFO [reward_logic:82] Worker 0 | Step 28/20480 (0.1%) | DSP: {'jitter': 0.41091228, 'shimmer': -0.5091594, 'tilt': 0.028743075, 'harmonics': -0.75020057, 'threshold': -52.649638652801514, 'ratio': 7.318232715129852, 'bitrate': 133945} | Score: 0.0000 | Reward: 10.35 | Bonus: 0.00
[2026-05-22 12:06:30] INFO [reward_logic:82] Worker 0 | Step 29/20480 (0.1%) | DSP: {'jitter': -1.0, 'shimmer': -1.0, 'tilt': 0.44549027, 'harmonics': 1.0, 'threshold': -33.6812686920166, 'ratio': 11.0, 'bitrate': 154705} | Score: 0.0000 | Reward: 6.77 | Bonus: 0.00
[2026-05-22 12:06:30] INFO [audio_attack:177] Environment Reset: Loading new sample (Label: Spoof)
[2026-05-22 12:06:30] INFO [reward_logic:82] Worker 0 | Step 30/20480 (0.1%) | DSP: {'jitter': -1.0, 'shimmer': 0.34815705, 'tilt': -0.69016033, 'harmonics': 1.0, 'threshold': -45.755510330200195, 'ratio': 9.657252192497253, 'bitrate': 39694} | Score: 0.0000 | Reward: 5.30 | Bonus: 0.00
