step,reward,score,bonus,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
40959,71.69342397230976,0.9352082014083862,46.76041007041931,-1.0,-1.0,0.40385175,0.4851661,-20.0,1.0,160000
41410,71.69107098512313,0.9351621270179749,46.75810635089874,-0.8076066,-0.41279387,-0.69794226,-0.7716316,-50.7270348072052,1.0,160000
51147,71.6869494467367,0.935081422328949,46.75407111644745,-1.0,-1.0,-0.12436527,-0.8683952,-20.0,1.0,116768
48590,71.68465124447552,0.9350364208221436,46.75182104110718,-0.007985592,-1.0,-1.0,-0.5102087,-44.4851091504097,1.0,117973
31122,71.6813302620167,0.9349713921546936,46.74856960773468,-1.0,-1.0,-1.0,-0.87515706,-56.99868202209473,1.0,160000
34968,71.68070015755784,0.9349590539932252,46.747952699661255,-0.28551638,-1.0,0.12613374,0.06016372,-20.0,1.0,160000
10070,71.678815931108,0.9349221587181092,46.74610793590546,-1.0,-0.52217484,-0.11137104,0.27420112,-60.0,1.0,147624
41314,71.67674297581559,0.9348815679550172,46.74407839775085,-1.0,-1.0,-0.44552836,-0.7972257,-50.07141828536987,1.0,160000
6905,71.67384814082105,0.9348248839378356,46.741244196891785,-1.0,-1.0,-1.0,-0.6746534,-53.536051511764526,1.0,144909
48498,71.67383292085869,0.9348245859146118,46.74122929573059,-1.0,-1.0,-0.7372651,-0.63182735,-34.56120431423187,1.0,160000
59137,71.6709228621863,0.9347676038742064,46.73838019371033,-1.0,-0.6780089,0.15383983,-0.71159315,-20.0,1.0,160000
52015,71.66526710991118,0.934656858444214,46.73284292221069,-0.94351566,-1.0,-0.1820128,0.0054908246,-46.29197716712952,1.0,160000
23862,71.66352898300651,0.9346228241920472,46.73114120960236,-1.0,-0.48425245,-1.0,-0.56817114,-22.406914234161377,1.0,117060
34809,71.66218961986365,0.934596598148346,46.7298299074173,-1.0,-1.0,-1.0,0.60233164,-32.0892870426178,1.0,160000
16842,71.66149558592534,0.9345830082893372,46.72915041446686,-1.0,-1.0,0.7413786,-0.03618321,-60.0,1.0,160000
30027,71.66112421680133,0.9345757365226746,46.72878682613373,-1.0,-1.0,-0.86908466,-0.78021276,-25.5416738986969,1.0,160000
