step,reward,score,bonus,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate,session_step,session_progress_pct
74120,85.22233354973031,0.5643758177757263,60.79436845377683,-0.8975583,-1.0,-0.34759158,-0.52027965,-33.484896421432495,1.0,160000,12680.0,15.478515625
141045,85.21510040018904,0.5642399191856384,60.78737612772589,-1.0,-1.0,-1.0,-0.20824844,-26.021127700805664,1.0,160000,79605.0,97.174072265625
78487,85.212276082067,0.5641868710517883,60.78464583100472,-0.4856431,-0.42577153,-0.68820775,1.0,-42.48834550380707,1.0,160000,17047.0,20.809326171875
98509,85.2121237456954,0.5641840100288391,60.78449856570148,-1.0,-1.0,-1.0,0.50117815,-20.0,1.0,160000,37069.0,45.250244140625
93962,85.19254329469882,0.563816487789154,60.76556974961598,-1.0,-1.0,-1.0,-0.23175097,-37.477352023124695,1.0,140856,32522.0,39.69970703125
79077,85.18911769027684,0.5637522339820862,60.76225811395844,-0.78181744,-0.7309845,-1.0,1.0,-60.0,1.0,116611,17637.0,21.529541015625
140720,85.16953887102129,0.5633852481842041,60.74333047668558,-0.12273234,-0.724242,-1.0,1.0,-33.40872645378113,1.0,108472,79280.0,96.77734375
101033,85.15427204064963,0.5630993843078613,60.72857117899342,-1.0,-1.0,-1.0,-0.3824718,-60.0,1.153399109840393,160000,39593.0,48.331298828125
104636,85.15197253358892,0.5630563497543335,60.72634809929026,-1.0,-1.0,-1.0,-0.17331016,-25.257116556167603,1.0,147486,43196.0,52.72949218750001
61788,85.14067424910363,0.56284499168396,60.71542526168419,-1.0,-1.0,-1.0,1.0,-20.0,2.4413687586784363,160000,348.0,0.4248046874999999
97971,85.1301337908059,0.5626479387283325,60.70523496632747,-0.05588281,-0.922171,-1.0,0.9162545,-35.020404160022736,1.0,160000,36531.0,44.593505859375
103899,85.12664754196786,0.562582790851593,60.7018645121882,-1.0,-0.49065137,-1.0,-0.096069455,-55.17760157585144,1.0,160000,42459.0,51.82983398437499
94227,85.12280002611116,0.5625109076499939,60.69814477804723,-1.0,-1.0,-1.0,-0.25359756,-20.0,1.0,160000,32787.0,40.023193359375
123890,85.11753458296282,0.5624125599861145,60.69305418708533,-1.0,-1.0,-0.70821875,-0.2965467,-52.09968686103821,1.0,160000,62450.0,76.23291015625
91768,85.11255163443053,0.5623195171356201,60.6882366874674,-0.2958591,-0.62629926,-0.022375107,-0.5571904,-20.0,1.0,160000,30328.0,37.021484375
77536,85.10762788526328,0.5622276067733765,60.68347640030245,-1.0,-1.0,-0.57334954,0.23480994,-47.4869841337204,1.0,160000,16096.0,19.6484375
63730,85.09896152149553,0.5620658993721008,60.67509769700986,-1.0,-1.0,-1.0,-0.10055351,-20.0,1.0,160000,2290.0,2.79541015625
76886,85.09296944038765,0.561954140663147,60.669304471269584,-0.5180331,-1.0,-0.5741137,0.31474015,-26.55033230781555,1.0,160000,15446.0,18.85498046875
136964,85.07218676092215,0.5615668296813965,60.649211251113925,-0.48292875,-1.0,-1.0,-0.37865663,-20.0,1.0,160000,75524.0,92.1923828125
100705,85.0696391346668,0.5615193843841553,60.64674811578473,-1.0,-1.0,0.74391943,0.86156815,-59.495553970336914,1.0,160000,39265.0,47.930908203125
128519,85.0513143320805,0.5611783266067505,60.629030881529495,-1.0,-1.0,-1.0,-0.5104593,-21.51484966278076,1.0,160000,67079.0,81.883544921875
69002,85.05009987492235,0.5611557364463806,60.627856680051146,-1.0,-0.90184104,-1.0,0.23092538,-40.80189824104309,1.0,160000,7562.0,9.23095703125
112269,85.04327293573616,0.561028778553009,60.62125601006043,-1.0,-0.9130695,-0.5494631,0.6962776,-20.0,1.0,139316,50829.0,62.04711914062499
114901,85.02401122745898,0.5606708526611328,60.60263248671873,-0.48057222,-1.0,-0.5450765,-0.190296,-20.0,1.0,115826,53461.0,65.260009765625
118971,85.00659747485098,0.5603476166725159,60.58579541684315,-1.0,-1.0,-0.5821338,1.0,-30.65395295619965,1.0,109396,57531.0,70.228271484375
117959,84.9476505035617,0.5592558979988098,60.528798634175935,-1.0,-1.0,-1.0,0.4836566,-28.02423596382141,1.0,160000,56519.0,68.992919921875
116808,84.9335432099856,0.5589951872825623,60.51515762357319,-1.0,-1.0,-1.0,-0.29384494,-20.775095224380493,1.0,126208,55368.0,67.587890625
107508,84.92986771738434,0.5589272975921631,60.51160358785518,-1.0,-1.0,-0.33143,0.9726325,-30.498927235603333,1.0,160000,46068.0,56.2353515625
106682,84.9258847692527,0.5588537454605103,60.50775224355076,-1.0,-1.0,-0.45830676,0.42000377,-20.0,1.0,160000,45242.0,55.22705078125
120194,84.88988954497992,0.5581898093223572,60.472945757554655,-0.56958735,-1.0,-1.0,0.60487854,-42.79418587684631,1.0,160000,58754.0,71.72119140625
110433,84.87647898110296,0.557942807674408,60.45997779637164,-0.664398,-0.189551,-0.9050919,-0.32351685,-46.41445338726044,1.0,160000,48993.0,59.805908203125
98955,84.84205011942674,0.5573095679283142,60.42668453382412,-0.7108374,-1.0,-0.7649267,-0.2644652,-20.0,1.0,159953,37515.0,45.794677734375
73235,84.81419135324983,0.5567981004714966,60.39974393293111,-1.0,0.1120649,-0.40998805,1.0,-35.797638297080994,1.0,160000,11795.0,14.398193359375
142102,84.8097848719151,0.5567172765731812,60.39548262049118,-0.43342346,-0.23190796,-0.39381713,-0.25970733,-44.46481227874756,1.0,160000,80662.0,98.46435546875
101857,84.80620621136933,0.5566516518592834,60.39202184488396,-1.0,-1.0,-1.0,-0.31863272,-20.0,1.0,97617,40417.0,49.337158203125
68816,84.78714973472819,0.5563024282455444,60.37359292984814,-1.0,-0.878399,-0.73278064,0.58384913,-20.358344316482544,1.0,160000,7376.0,9.00390625
102198,84.78360216453017,0.5562374591827393,60.37016215377767,-1.0,-1.0,-1.0,-0.28703249,-22.674696445465088,1.0,125790,40758.0,49.75341796875
92717,84.78353380966666,0.556236207485199,60.37009604921021,-1.0,0.09366655,-1.0,1.0,-32.50328838825226,1.0,160000,31277.0,38.179931640625
120349,84.77842921291696,0.5561427474021912,60.36515948887047,-0.48356432,0.113019586,-1.0,0.48687676,-24.716475009918213,1.0,127062,58909.0,71.910400390625
129553,84.77694768496225,0.5561156272888184,60.3637267267672,-1.0,-0.913681,-1.0,0.57469404,-20.0,1.0,160000,68113.0,83.145751953125
73544,84.75543326833589,0.5557220578193665,60.34292027226599,-1.0,-0.45839506,-1.0,0.10395789,-35.563159584999084,1.0,140148,12104.0,14.775390625000002
92468,84.7209242424208,0.5550917983055115,60.3095460171802,-1.0,-1.0,-1.0,0.17848027,-31.34439945220948,1.0,160000,31028.0,37.8759765625
137773,84.72092097558522,0.5550917387008667,60.309542857722604,-1.0,-1.0,-1.0,-0.23222864,-44.6043187379837,1.0,160000,76333.0,93.179931640625
135769,84.71242838406478,0.5549368262290955,60.30132938059146,-1.0,-0.2637915,0.42765152,0.83147323,-20.0,1.0,160000,74329.0,90.733642578125
94838,84.70909425356534,0.5548760294914246,60.298104812235415,-1.0,-1.0,-0.6913828,-0.88233596,-20.0,1.0,160000,33398.0,40.76904296875
101455,84.6669799721563,0.5541090965270996,60.257373656834496,-0.97354215,-0.5839288,-1.0,1.0,-48.65706145763397,1.0,96147,40015.0,48.846435546875
71814,84.65025582246506,0.5538050532341003,60.24119836429097,-1.0,-0.42162943,-1.0,0.33164144,-21.898173093795776,1.0,124646,10374.0,12.663574218750002
124971,84.64433080598906,0.553697407245636,60.23546774194493,-1.0,-0.18385541,-1.0,-0.56732696,-23.715288639068604,1.0,86203,63531.0,77.552490234375
74361,84.61703853209315,0.5532020330429077,60.209070534424285,-0.12506247,-0.15327358,-1.0,-0.2594092,-38.24755311012268,1.0,120662,12921.0,15.772705078124998
104876,84.59341267700196,0.5527738332748413,60.18621901772824,-1.0,-1.0,-0.9419687,1.0,-37.68889129161835,1.0,160000,43436.0,53.02246093750001
94243,84.5922608220597,0.5527529716491699,60.1851049033917,0.054043055,-1.0,-1.0,-0.75467163,-58.07937383651733,1.0,160000,32803.0,40.042724609375
99777,84.55031121044208,0.5519941449165344,60.14452904842702,-1.0,-1.0,-1.0,-0.8583642,-20.0,1.0,160000,38337.0,46.798095703125
84340,84.52592759851076,0.5515539050102234,60.12094329922384,-1.0,-1.0,0.69535506,-0.70660514,-26.459851264953613,1.0,160000,22900.0,27.9541015625
121050,84.52237584066162,0.5514898300170898,60.11750771989247,-1.0,-1.0,-1.0,-0.35397446,-20.0,1.0,160000,59610.0,72.76611328125
119713,84.48777883991463,0.5508663654327393,60.08404186831898,-1.0,-1.0,-1.0,-0.17470837,-20.0,1.0,160000,58273.0,71.134033203125
111995,84.45108662105909,0.5502064824104309,60.04854826788621,-0.8735946,-1.0,-1.0,-0.47533393,-32.004841566085815,1.0,160000,50555.0,61.712646484375
141892,84.42167044063024,0.5496784448623657,60.02009225624335,-0.49985814,-1.0,0.11394197,-0.8195243,-20.0,1.0,160000,80452.0,98.2080078125
106556,84.40988890421073,0.5494672060012817,60.00869508901665,-1.0,-1.0,-1.0,-0.4561149,-58.689125776290894,1.0,117513,45116.0,55.07324218750001
109995,84.40044204845702,0.5492979288101196,59.99955635587591,0.19481015,-0.87338644,-1.0,1.0,-60.0,1.0,160000,48555.0,59.271240234375
131488,84.37946131555384,0.5489223003387451,59.97925969065855,-1.0,-1.0,-1.0,-0.5080309,-34.23121094703674,1.0,160000,70048.0,85.5078125
86722,84.36308428079191,0.5486294031143188,59.96341638424842,-1.0,-0.42221677,-1.0,1.0,-22.551393508911133,1.0,160000,25282.0,30.86181640625
86729,84.36308428079191,0.5486294031143188,59.96341638424842,-0.3915534,-0.77175355,-1.0,1.0,-24.376436471939087,1.0,160000,25289.0,30.870361328125
86724,84.36308428079191,0.5486294031143188,59.96341638424842,-0.15813291,-1.0,-1.0,1.0,-45.599077343940735,1.0,160000,25284.0,30.8642578125
138328,84.36308428079191,0.5486294031143188,59.96341638424842,-1.0,-1.0,-1.0,1.0,-21.766111850738525,1.0,160000,76888.0,93.857421875
109505,84.36166715975087,0.5486040711402893,59.96204543747125,-1.0,-0.93254495,0.26570618,-0.03669405,-47.295159101486206,1.0,160000,48065.0,58.673095703125
97109,84.32399031548252,0.5479313135147095,59.925595653848966,-1.0,-1.0,0.1443026,-0.45736474,-46.256916522979736,1.0,160000,35669.0,43.541259765625
74770,84.32094918615176,0.5478770732879639,59.92265352034147,-0.12886262,-1.0,-1.0,-0.56134045,-41.15541815757752,1.0,160000,13330.0,16.27197265625
137749,84.3191710543708,0.5478453636169434,59.92093326758151,-1.0,-1.0,0.49095798,-0.7318553,-45.508737564086914,1.0,160000,76309.0,93.150634765625
96747,84.31416325501387,0.5477560758590698,59.916088461361845,-0.9446446,-1.0,-1.0,-0.2790143,-39.64483201503754,1.0,160000,35307.0,43.099365234375
112809,84.30945504013275,0.5476721525192261,59.9115334711972,-1.0,-1.0,-1.0,0.3432948,-55.61055302619934,1.0,160000,51369.0,62.70629882812499
121295,84.28703382923513,0.547272801399231,59.88984170543844,-1.0,-1.0,-0.9300558,0.21098346,-20.0,1.0,160000,59855.0,73.065185546875
89399,84.28567761303081,0.5472486615180969,59.88852959961827,-1.0,-1.0,0.8621656,-0.9885752,-20.0,1.0,160000,27959.0,34.129638671875
94310,84.23437727118989,0.5463368892669678,59.83889674956173,-1.0,-0.46067142,-1.0,-0.17162222,-20.0,1.0,160000,32870.0,40.12451171875
98976,84.2079470409315,0.5458681583404541,59.81332483973587,-0.69998956,-0.39784062,-1.0,-0.12525284,-20.0,1.0,146979,37536.0,45.8203125
128138,84.20357746093252,0.5457907319068909,59.80909711070195,-1.0,-1.0,-1.0,-0.5752703,-30.43261587619781,1.0,160000,66698.0,81.41845703125
84943,84.2020904173445,0.5457643866539001,59.8076583381586,-1.0,-1.0,1.0,0.7630083,-40.1806378364563,1.0,160000,23503.0,28.690185546875004
83726,84.19463652118968,0.5456323623657227,59.80044637838246,-1.0,0.3275832,-0.59719336,-0.40995973,-20.992566347122192,1.0,160000,22286.0,27.20458984375
117402,84.1914521078969,0.5455759763717651,59.79736531106295,-1.0,-1.0,-1.0,-0.12829232,-36.11089766025543,1.0,113626,55962.0,68.31298828125
68660,84.19129388236192,0.5455731749534607,59.79721222033157,-0.05593407,-1.0,-1.0,-0.41094357,-60.0,1.0,160000,7220.0,8.8134765625
141772,84.1819089521093,0.5454070568084717,59.78813182015408,-1.0,-1.0,-0.7428458,-0.16897523,-36.98375940322876,1.0,160000,80332.0,98.0615234375
104147,84.17984744968484,0.5453705787658691,59.7861372022006,-1.0,-0.5910818,-0.42018986,-0.34909725,-47.760066986083984,1.0,160000,42707.0,52.132568359375
95574,84.17415014075117,0.545269787311554,59.78062472312936,-0.014320254,-0.7787922,-0.4315779,1.0,-27.282660007476807,1.0,160000,34134.0,41.66748046875
114358,84.1661452529028,0.5451282262802124,59.77287948548232,-0.32809126,-0.9094194,-1.0,-0.20925307,-50.002312660217285,1.0,160000,52918.0,64.59716796875
69317,84.15598487126427,0.5449486374855042,59.76304860133515,-1.0,-0.020999193,-1.0,-0.85808927,-30.774099230766296,1.0,160000,7877.0,9.615478515625
106177,84.15256418936983,0.5448881983757019,59.759738833492726,-1.0,-0.33905488,-1.0,0.2825204,-20.0,1.0,160000,44737.0,54.610595703125
138611,84.14604825317454,0.5447731018066406,59.75343414930622,-1.0,-1.0,-1.0,0.26982206,-20.377843379974365,1.0,160000,77171.0,94.202880859375
130089,84.13797683318828,0.5446305871009827,59.74562436732921,-1.0,-1.0,-0.34886724,1.0,-37.17113614082336,1.0,160000,68649.0,83.800048828125
123776,84.13705839994932,0.5446143746376038,59.74473570234976,-1.0,-1.0,-0.6796458,0.7580062,-20.0,1.0,160000,62336.0,76.09375
66867,84.09917622008146,0.543946385383606,59.70808081150637,-0.30478525,-1.0,-0.25700372,-0.104445815,-30.480465292930603,1.0,160000,5427.0,6.624755859375001
104897,84.0987633950981,0.5439391136169434,59.707681355148026,-1.0,-0.59515196,-1.0,0.94900274,-20.0,1.0,160000,43457.0,53.048095703125
93234,84.0976602263417,0.5439196825027466,59.7066139099878,-1.0,-1.0,-0.13616127,-0.038158238,-20.0,1.0,160000,31794.0,38.81103515625
74126,84.09751809540991,0.543917179107666,59.70647638157531,-0.07136893,-1.0,-1.0,0.06849241,-33.230334520339966,1.0,160000,12686.0,15.485839843749998
124649,84.07798816281579,0.5435733795166016,59.68757872960037,-0.6491637,-1.0,-0.08819145,1.0,-20.0,1.0,94375,63209.0,77.159423828125
89801,84.07435275423813,0.5435094237327576,59.68406098599471,-0.52779967,-1.0,-0.9526777,-0.15322834,-20.0,1.0,160000,28361.0,34.620361328125
90614,84.06902876542557,0.5434157848358154,59.67890929771628,-1.0,-0.16041768,-0.38925064,-0.080880284,-37.968886494636536,1.0,160000,29174.0,35.61279296875
118907,84.04878604378771,0.5430600047111511,59.659321501186106,-0.9173687,-1.0,-1.0,-0.20816827,-25.790488719940186,1.0,160000,57467.0,70.150146484375
94375,84.03551376854413,0.5428269505500793,59.64647846797935,-1.0,-1.0,-0.5465883,-0.3029464,-39.51498329639435,1.0,160000,32935.0,40.203857421875
70770,84.03523532022339,0.5428220629692078,59.64620902363836,-1.0,-1.0,-0.8918776,-0.69363403,-35.89863419532776,1.0,160000,9330.0,11.38916015625
112513,84.02450841454733,0.5426338315010071,59.63582894268488,-1.0,-1.0,-1.0,0.17125702,-33.15190434455872,1.0,160000,51073.0,62.344970703125
123784,84.0058656333753,0.5423069596290588,59.61778872320821,-1.0,-1.0,-0.30101323,-0.34651947,-20.0,1.0,160000,62344.0,76.103515625
110914,83.98355691221508,0.5419162511825562,59.596200717964784,-1.0,-1.0,-0.44193155,-0.6619793,-25.428539514541622,1.0,160000,49474.0,60.39306640624999
64121,83.97790307309337,0.541817307472229,59.5907294766959,-0.74936676,-0.6349782,-1.0,-0.56986564,-38.87743413448334,1.0,116168,2681.0,3.2727050781250004
66642,83.96391761804303,0.5415726900100708,59.577195599501046,-1.0,-1.0,0.07606155,0.6215392,-22.81953454017639,1.0,160000,5202.0,6.350097656250001
76661,83.95072998659117,0.5413421988487244,59.56443365462304,-1.0,-0.6743539,-0.53463703,-0.6895932,-20.17371654510498,1.0,160000,15221.0,18.580322265625
67095,83.93085382771648,0.5409951210021973,59.545198844524585,-1.0,-0.5267013,-1.0,0.9291512,-20.0,1.0,139557,5655.0,6.903076171875
130558,83.91742015575186,0.5407607555389404,59.53219847820973,-0.28716427,-1.0,-0.7221024,1.0,-20.0,1.0,160000,69118.0,84.37255859375
70690,83.90377824219935,0.5405229330062866,59.51899645390844,-0.8523449,-1.0,-1.0,-0.3845104,-60.0,1.0,102274,9250.0,11.29150390625
102088,83.90263924709942,0.5405030846595764,59.5178941801202,-1.0,-0.9285155,-1.0,0.74270487,-20.0,1.0,160000,40648.0,49.619140625
90525,83.89829126060596,0.5404273271560669,59.5136863645437,-0.8808131,-0.9208877,-1.0,-0.3737297,-48.89086902141571,1.0,149352,29085.0,35.504150390625
110845,83.88943473645953,0.5402730703353882,59.505115316042136,-0.70465225,-1.0,-1.0,-0.92762136,-47.31094658374786,1.0,160000,49405.0,60.308837890625
136281,83.86793955191663,0.5398989915847778,59.48431275960556,-1.0,-0.43469363,-0.98233926,-0.23909068,-43.84675204753876,1.0,160000,74841.0,91.358642578125
120895,83.86270236893242,0.539807915687561,59.47924428147384,-1.0,-0.40594292,-1.0,0.05120766,-44.503493309021,1.0,144862,59455.0,72.576904296875
72699,83.83605464207349,0.5393449068069458,59.453454651630494,-0.15862799,-1.0,-1.0,0.058125675,-20.0,1.0,160000,11259.0,13.743896484375002
109391,83.82283653526798,0.5391154885292053,59.440662000004906,-0.6303115,-1.0,-0.27407447,-0.64356446,-34.115281105041504,1.0,160000,47951.0,58.53393554687501
107052,83.8228262290685,0.539115309715271,59.44065202548568,-1.0,-0.845888,0.32408512,0.4387884,-20.0,1.0,160000,45612.0,55.6787109375
65776,83.81105622420986,0.5389111638069153,59.42926076069593,-0.77182204,-1.0,-1.0,0.3380954,-27.568390369415283,1.0,160000,4336.0,5.29296875
81131,83.79396002111766,0.5386148691177368,59.41271451126988,-1.0,-1.0,-1.0,-0.6860252,-53.58261704444885,1.0,132826,19691.0,24.036865234375
101569,83.79195737783095,0.5385801792144775,59.41077627582327,-1.0,-1.0,-1.0,-0.54864144,-34.84646201133728,1.0,160000,40129.0,48.985595703125
100136,83.78744547325687,0.538502037525177,59.40640947008765,-1.0,-1.0,0.49982154,1.0,-24.42714214324951,1.0,160000,38696.0,47.236328125
96075,83.78562112572114,0.538470447063446,59.40464378786071,-1.0,-1.0,0.8495408,1.0,-20.0,1.0,160000,34635.0,42.279052734375
103795,83.78315624935144,0.5384277701377869,59.40225817046817,-1.0,-1.0,-1.0,0.2641297,-36.90528154373169,1.0,160000,42355.0,51.702880859375
120417,83.77713726465554,0.5383235812187195,59.39643271033867,-1.0,-1.0,-1.0,1.0,-22.8770124912262,1.0,107709,58977.0,71.993408203125
76380,83.76518990559615,0.5381168723106384,59.38486941137208,-1.0,-1.0,-1.0,-0.70911527,-20.0,1.0,125020,14940.0,18.2373046875
98843,83.73852859594918,0.5376560688018799,59.35906479465441,-1.0,-1.0,0.06362373,0.83698213,-31.185755133628845,1.0,139530,37403.0,45.657958984375
115072,83.73255721962812,0.5375529527664185,59.35328522482589,-1.0,0.32307863,-1.0,0.42805302,-39.78705286979675,1.0,160000,53632.0,65.46875
115621,83.70986226797986,0.5371613502502441,59.33131902970702,-0.8195337,-1.0,0.6296065,-0.7539224,-47.42052614688873,1.0,113873,54181.0,66.138916015625
95832,83.69384858009187,0.5368853211402893,59.315819340182166,-0.32026303,0.1079973,-1.0,0.8698208,-20.0,1.0,160000,34392.0,41.982421875
66542,83.65749260193613,0.5362595319747925,59.280629633724885,-1.0,0.09831488,-1.0,0.24792796,-31.4345920085907,1.0,160000,5102.0,6.22802734375
117377,83.65648044809365,0.5362421274185181,59.27964993588112,-1.0,-0.418068,-1.0,0.34560764,-29.405863285064697,1.0,160000,55937.0,68.282470703125
109202,83.65134257328279,0.5361537933349609,59.27467680262118,-1.0,0.10347378,0.26764625,1.0,-45.27290880680084,1.0,152208,47762.0,58.30322265625
93569,83.64540902809753,0.5360518097877502,59.26893348876288,-0.035562158,-1.0,-1.0,0.9395853,-39.933098554611206,1.0,160000,32129.0,39.219970703125
84402,83.64203046830531,0.535993754863739,59.26566323579245,-1.0,-0.03713274,-1.0,0.396208,-25.190916061401367,1.0,160000,22962.0,28.02978515625
93379,83.6095665400354,0.5354364514350891,59.234239605760536,-1.0,-1.0,0.7821579,-0.088213444,-28.389360904693604,1.0,160000,31939.0,38.988037109375
62696,83.59277429327958,0.535148561000824,59.21798517793047,-1.0,-1.0,-1.0,-0.53560513,-25.44875860214233,1.0,160000,1256.0,1.533203125
