step,reward,score,bonus,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate,session_step,session_progress_pct
41278,18.70158130361813,0.0016901674680411,0.084508373402059,-1.0,-1.0,-1.0,-0.74291235,-20.0,1.0,147484,,
41279,13.633671867551834,1.1571179129532538e-05,0.0005785589564766,-1.0,0.19823146,0.1998384,1.0,-20.0,1.0,160000,,
41280,9.349399615333674,1.5859789925798398e-07,7.929894962899198e-06,1.0,-1.0,-0.3067786,0.48464778,-20.0,1.0,160000,,
41281,24.4257130364078,0.0488814190030097,2.44407095015049,-1.0,-1.0,-0.83230686,-0.58006704,-20.41366219520569,1.0,160000,,
41282,13.207207715042726,7.554989224445308e-06,0.0003777494612222,-0.47749484,-1.0,1.0,1.0,-60.0,1.0,160000,,
41283,19.70409510404333,0.0040859444998204,0.2042972249910235,-1.0,0.16431308,-1.0,-0.18713427,-31.482205986976624,1.0,160000,,
41284,18.95239819503621,0.0021252520382404,0.1062626019120216,-1.0,-1.0,-1.0,0.39480132,-36.63980424404144,1.0,143228,,
41285,11.463500495287354,1.3207346682975183e-06,6.603673341487593e-05,-0.46388102,0.0579046,-0.2566185,0.33937672,-20.0,2.828916072845459,160000,,
41286,16.581890862172187,0.000218432105612,0.0109216052806004,0.06607509,-0.8627299,-1.0,0.7581121,-21.511695384979248,1.0,93193,,
41287,20.820476245825272,0.0095124980434775,0.4756249021738767,-1.0,-1.0,-1.0,-0.13350374,-30.04536390304565,1.0,160000,,
41288,9.204633991604627,1.370882500850712e-07,6.85441250425356e-06,-1.0,0.09872258,-1.0,0.1661425,-45.37674427032471,2.268259286880493,152284,,
41289,20.849360630305505,0.0096999341621994,0.4849967081099748,-0.7292832,0.26628768,-1.0,-0.1857056,-20.0,1.0,97966,,
41290,7.611503843177303,2.7071878960782673e-08,1.3535939480391337e-06,-1.0,-0.07496059,0.105840206,0.8104455,-37.135122418403625,4.9042335748672485,160000,,
41291,20.944619338248824,0.0103356018662452,0.5167800933122635,-1.0,-0.10195738,-0.978521,0.08757511,-21.11711978912353,1.0,160000,,
41292,18.523773667093227,0.0014331445563584,0.0716572278179228,-0.45014024,-1.0,-1.0,0.7182537,-32.849310636520386,1.0,156093,,
41293,22.39483980247075,0.0231832768768072,1.1591638438403606,-1.0,-1.0,-1.0,-0.28245324,-60.0,1.0,160000,,
41294,22.323640304092574,0.0224246736615896,1.1212336830794811,-1.0,-1.0,-1.0,-0.231875,-20.91522455215454,1.0,160000,,
41295,21.03336433978559,0.0109519818797707,0.5475990939885378,-1.0,-0.0033652782,-0.5472912,-0.043815434,-24.785914421081543,1.0,160000,,
41296,17.404116745693795,0.000490344420541,0.0245172210270538,-1.0,-1.0,-1.0,1.0,-49.94800925254822,1.0,160000,,
41297,19.24924857777992,0.002769163576886,0.1384581788443029,-1.0,-1.0,-1.0,0.5239345,-30.529013872146606,1.0,160000,,
41298,19.616912747625523,0.0037989357952028,0.1899467897601425,-1.0,-1.0,-1.0,0.41844106,-50.73572635650635,1.0,160000,,
41299,6.347633488457583,6.9319505691112235e-09,3.465975284555612e-07,-1.0,-1.0,-1.0,0.3028089,-42.58085250854492,6.573960542678833,160000,,
41300,19.323634656202596,0.0029553628992289,0.1477681449614465,-0.84518564,-1.0,-1.0,0.49623483,-37.895469665527344,1.0,160000,,
41301,12.825257667637333,5.1568013077485375e-06,0.0002578400653874,-1.0,0.37149096,-0.1631997,0.78665817,-38.09464514255524,1.0,160000,,
41302,25.268380280297084,0.0612299740314483,3.061498701572418,-1.0,-0.6238262,-0.09645623,0.075707495,-34.72612261772156,1.0,160000,,
41303,25.58985081238036,0.0661220699548721,3.3061034977436066,-1.0,-0.6009002,-0.005681455,0.096184194,-29.48780298233032,1.0,160000,,
41304,22.31656087203975,0.0223498921841382,1.117494609206915,-0.5693521,-1.0,-1.0,1.0,-30.689085721969604,1.0,160000,,
41305,18.58879359205669,0.0015225983224809,0.0761299161240458,-0.8570249,-1.0,-0.07036823,0.67597157,-24.730145931243896,1.966154932975769,160000,,
41306,22.63582207389989,0.02583609521389,1.2918047606945038,-0.06967604,-1.0,-0.7033167,1.0,-48.26849699020386,1.0,160000,,
41307,16.839882985529428,0.0002818284556269,0.0140914227813482,-1.0,-0.8076097,1.0,0.3543442,-20.0,2.0640597343444824,160000,,
41308,14.498453956175611,2.7455193048808724e-05,0.0013727596524404,0.683869,-1.0,-0.47727793,0.79414326,-20.0,1.0,147971,,
41309,5.304770323259596,1.7955701370198083e-09,8.977850685099042e-08,-0.768105,-1.0,-0.739674,-1.0,-30.79502761363983,1.1479709148406982,160000,,
41310,21.857127101977248,0.0177593752741813,0.8879687637090683,-1.0,-1.0,0.45467836,1.0,-23.79602670669556,1.0,160000,,
41311,18.56854053690907,0.0014941919362172,0.0747095968108624,-0.33467007,0.60926867,-1.0,0.33538258,-46.795507073402405,1.0,160000,,
41312,66.01623233252717,0.824191689491272,41.2095844745636,-0.8888766,-1.0,-1.0,-0.20540154,-20.0,1.0,132911,,
41313,11.866515869634172,1.9766862351389136e-06,9.883431175694568e-05,0.7526454,0.48745334,0.014058709,-0.100749135,-22.841004133224487,1.0046765804290771,126135,,
41314,22.531880151610387,0.0246760472655296,1.2338023632764816,0.8704139,-1.0,-1.0,0.5355064,-40.35317063331604,1.0,160000,,
41315,53.65327437358344,0.5838284492492676,29.19142246246338,-0.8962115,-0.9996444,-0.57607317,0.03545165,-47.10542917251587,1.0,112182,,
41316,22.43623921615518,0.023629754781723,1.1814877390861511,-1.0,-1.0,1.0,0.66925055,-34.72501754760742,1.0,160000,,
41317,32.50473951927357,0.1839559674263,9.197798371315002,-0.509715,-1.0,-0.4588164,0.6287931,-20.0,1.0,151179,,
41318,14.6289124309237,3.1275256333174184e-05,0.0015637628166587,-1.0,-0.9064064,-1.0,0.6352121,-20.0,3.171860933303833,91222,,
41319,13.348159285182804,8.698233614268247e-06,0.0004349116807134,-0.36939013,0.73798597,-0.3453676,0.4164676,-44.45478320121765,1.0,160000,,
41320,37.369875703209686,0.2733384072780609,13.666920363903046,-1.0,-1.0,-0.23343307,0.3806521,-48.67357552051544,1.0,160000,,
41321,13.397422014180927,9.137312190432569e-06,0.0004568656095216,0.6402136,-1.0,-1.0,1.0,-54.91267919540405,1.0,95698,,
41322,19.72720713091961,0.004164985846728,0.2082492923364043,0.63215923,-0.63835704,-0.1997568,-0.6998962,-21.24812722206116,1.0,160000,,
41323,13.719827748021885,1.2611743841262069e-05,0.0006305871920631,-1.0,1.0,-1.0,-0.1817404,-27.115046977996823,4.491767048835754,71525,,
41324,35.164214115964334,0.2324646264314651,11.623231321573256,-1.0,-0.5989434,-0.67319953,1.0,-20.0,1.0,94221,,
41325,5.304770323259596,1.7955701370198083e-09,8.977850685099042e-08,-1.0,-0.39185482,-1.0,-1.0,-20.0,1.0,57634,,
41326,70.40165810902444,0.9099211096763612,45.49605548381805,-0.02825439,-0.8008506,-1.0,-0.8559716,-29.15542244911194,2.6814976930618286,160000,,
41327,14.21072118762552,2.0597162802005187e-05,0.0010298581401002,-1.0,-1.0,0.06898415,1.0,-20.0,4.767366409301758,160000,,
41328,53.11396196190904,0.5734025835990906,28.67012917995453,-1.0,-1.0,-1.0,0.6235394,-30.442851781845093,1.0,160000,,
41329,19.345235394841357,0.0030114399269223,0.150571996346116,0.40134788,-1.0,0.90012556,0.06173891,-20.0,1.0,84128,,
41330,44.30764437503058,0.4042665064334869,20.213325321674347,-1.0,-1.0,-1.0,1.0,-20.0,1.0,92275,,
41331,14.56816677305667,2.9434622774715532e-05,0.0014717311387357,-1.0,-1.0,-0.5282015,1.0,-20.0,1.0,47753,,
41332,12.0989556418225,2.494131649655173e-06,0.0001247065824827,-0.813163,-1.0,-0.662076,1.0,-20.0,2.8317168951034546,160000,,
41333,9.556273441624615,1.9527750794168242e-07,9.76387539708412e-06,-1.0,-1.0,-1.0,-0.28027016,-37.82151281833649,6.067710876464844,160000,,
41334,25.264429331767143,0.0611704178154468,3.0585208907723427,-1.0,-1.0,-0.8402104,0.16764748,-20.0,1.0,141561,,
41335,18.98005581623853,0.0021789893507957,0.1089494675397872,-1.0,-0.4897331,-0.62045753,1.0,-32.038909792900085,1.0,160000,,
41336,8.868049032421588,9.762354125086858e-08,4.881177062543429e-06,-1.0,-0.24761987,-1.0,0.29317614,-46.19799494743347,5.229251742362976,160000,,
41337,16.60548573392736,0.000223589624511,0.0111794812255539,-0.6351765,-1.0,0.075321615,1.0,-28.632179498672485,1.0,160000,,
41338,23.680903499347643,0.0386712476611137,1.933562383055687,-1.0,-1.0,-1.0,0.3381585,-48.57377588748932,1.0,132317,,
41339,18.261477951376094,0.0011198978172615,0.0559948908630758,-1.0,0.41951966,-1.0,1.0,-60.0,1.0,160000,,
41340,17.122677020837784,0.0003722524561453,0.018612622807268,-0.71818066,-0.6042586,0.079096735,0.8906096,-60.0,1.2036279439926147,160000,,
41341,20.013301487821835,0.0052513661794364,0.2625683089718222,0.23280871,-0.13521117,-1.0,1.0,-31.90868377685547,1.0,160000,,
41342,5.304770323259596,1.7955701370198083e-09,8.977850685099042e-08,-1.0,-0.69041735,-0.81830615,-1.0,-20.0,1.0,160000,,
41343,22.417178925967555,0.023423708975315,1.1711854487657547,-0.6038229,-1.0,-0.6609694,-0.62795496,-55.68736553192139,1.0,155447,,
41344,14.239555942089584,2.1199113689363003e-05,0.0010599556844681,-1.0,-0.7601837,-0.26709735,-0.10611349,-22.06052541732788,3.3280352354049683,155711,,
41345,25.29103915255005,0.0615718066692352,3.078590333461761,-0.60290945,-1.0,-1.0,0.6608277,-20.0,1.0,160000,,
41346,7.343997203188525,2.0483001961224545e-08,1.0241500980612273e-06,-1.0,-1.0,-1.0,1.0,-60.0,3.725468873977661,113018,,
41347,20.66936827900471,0.0085721341893076,0.4286067094653845,-1.0,-0.13963091,-0.8950332,-0.6798413,-20.0,4.148545622825623,127200,,
41348,24.06852800045509,0.0438913293182849,2.1945664659142494,-1.0,-1.0,-1.0,0.94090843,-20.0,1.0,160000,,
41349,22.982727176730062,0.0298715308308601,1.493576541543007,-0.8588754,-0.43000227,-1.0,1.0,-20.0,1.0,160000,,
41350,22.982726088317808,0.029871517792344,1.4935758896172049,-0.78510857,-0.028502703,-1.0,1.0,-20.0,1.0,134586,,
41351,14.538924609450431,2.8587535780388865e-05,0.0014293767890194,-1.0,-0.19413185,-1.0,0.12592712,-50.58498740196228,1.0,126165,,
41352,14.834179603649844,3.838799239019863e-05,0.0019193996195099,-1.0,-1.0,0.23927915,0.42509863,-60.0,1.0,81468,,
41353,15.19310647860978,5.4918644309509546e-05,0.0027459322154754,-1.0,-1.0,0.6715021,1.0,-33.05956840515137,1.0,160000,,
41354,15.172827497867962,5.381910523283295e-05,0.0026909552616416,-1.0,-0.41312695,-0.9376025,-0.34627914,-21.560933589935303,1.0,137637,,
41355,13.682318216103951,1.2147690540587064e-05,0.0006073845270293,-1.0,-0.7112806,-0.46852234,-0.09539473,-20.0,1.0,135411,,
41356,19.129502216404504,0.0024910506326705,0.124552531633526,0.36210585,0.16387689,-0.40462,1.0,-44.937517046928406,1.0,160000,,
41357,16.892934091097654,0.0002969587803818,0.0148479390190914,-1.0,-1.0,-1.0,1.0,-54.836450815200806,1.0,111254,,
41358,16.001616132567026,0.0001228514593094,0.0061425729654729,-1.0,-1.0,-1.0,1.0,-32.35487103462219,1.0,160000,,
41359,14.49794213316477,2.744116318353917e-05,0.0013720581591769,-1.0,-0.97707975,-1.0,0.16635525,-60.0,1.0,160000,,
41360,15.373767369302753,6.575757288374007e-05,0.003287878644187,-1.0,-1.0,-1.0,0.36028618,-20.0,1.0,160000,,
41361,73.03729330304975,0.9615304470062256,48.07652235031128,-0.37776726,-0.5352739,0.0035175085,0.41021317,-34.956247210502625,1.0446638464927671,160000,,
41362,12.197405245077514,2.7522394248080677e-06,0.0001376119712404,-0.9973041,-1.0,0.08486205,1.0,-36.44436866044998,1.7833793759346008,132676,,
41363,71.30478272790978,0.927598774433136,46.3799387216568,-1.0,-1.0,-0.92449635,0.9915024,-27.174320220947266,1.0,160000,,
41364,71.12934021223253,0.9241641163825988,46.20820581912994,-1.0,0.107473254,-0.022259593,1.0,-20.0,1.0,160000,,
41365,72.91659925939058,0.9591658115386964,47.958290576934814,-1.0,-0.39481848,0.5392773,0.27950883,-41.160146594047546,1.0,160000,,
41366,14.58953842349087,3.0069526474107988e-05,0.0015034763237053,-1.0,0.5406852,-0.3763609,0.25730622,-20.0,8.415329813957214,155233,,
41367,70.51455456448863,0.9121305346488952,45.60652673244476,-0.4936269,-0.40778035,-0.813327,1.0,-21.332828998565677,1.0,160000,,
41368,8.757536593490798,8.730511780186134e-08,4.365255890093067e-06,-1.0,-1.0,0.10188848,0.24977353,-45.3038364648819,2.995352804660797,160000,,
41369,73.67138899289883,0.9739555716514589,48.69777858257294,-1.0,-0.3901847,-1.0,-0.690801,-20.0,1.0,154194,,
41370,73.66488032248702,0.9738280177116394,48.69140088558197,-0.36732292,-1.0,-0.5986176,-0.5411105,-46.57271444797516,1.0,160000,,
41371,11.937677330630242,2.122534169757273e-06,0.0001061267084878,0.6403189,-0.5010013,-0.7974261,0.6940304,-52.22842216491699,4.117338716983795,160000,,
41372,50.09238298067616,0.515114963054657,25.75574815273285,-1.0,-1.0,-1.0,0.7263827,-22.34341859817505,1.0,143100,,
41373,57.46137515594536,0.6576103568077087,32.88051784038544,-1.0,-1.0,-1.0,-0.84140027,-60.0,1.5412450432777405,160000,,
41374,45.359574285341886,0.4243360757827759,21.216803789138797,-1.0,-0.92569256,-0.13152638,1.0,-20.0,1.0,160000,,
41375,40.87958048234373,0.3392140865325928,16.96070432662964,-1.0,-0.022145987,-1.0,1.0,-20.0,1.0,92869,,
41376,26.414138000798683,0.07903902977705,3.951951488852501,-0.72529364,0.17922008,0.1971373,0.7342957,-28.593995571136475,1.0,111425,,
41377,42.94009626909552,0.3782461285591125,18.912306427955627,-0.0015901327,-1.0,-0.48065606,1.0,-31.42071068286896,1.0,160000,,
41378,5.304770323259596,1.7955701370198083e-09,8.977850685099042e-08,-0.06490874,-1.0,-0.65660584,-1.0,-47.09460735321045,1.0,124744,,
41379,49.31642072974219,0.5001839995384216,25.00919997692108,-0.5799839,0.07607508,-1.0,-0.4935069,-20.0,1.0,160000,,
41380,63.4383802498063,0.7738940119743347,38.694700598716736,-0.7974465,-0.21486479,-1.0,-0.24521989,-47.99852132797241,1.0,160000,,
41381,13.057227401969952,6.502970336441649e-06,0.000325148516822,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000,,
41382,16.415272674945378,0.0001852149580372,0.0092607479018624,-1.0,0.611976,-1.0,0.068632126,-48.62331986427307,1.0,160000,,
41383,8.812429016220097,9.228788400150735e-08,4.614394200075367e-06,-0.35232282,-1.0,0.6843301,0.16801918,-20.0,3.736172080039978,160000,,
41384,16.31383629910109,0.0001674970990279,0.0083748549513984,1.0,0.074692965,-1.0,-0.44823897,-50.51079273223877,1.0,160000,,
41385,17.972963761371567,0.0008506009471602,0.0425300473580136,-1.0,-0.98187566,0.23239255,-0.65251887,-29.29309606552124,1.0,160000,,
41386,13.204561518445525,7.535028544225497e-06,0.0003767514272112,0.0191257,-1.0,-1.0,1.0,-35.42647182941437,1.0,160000,,
41387,14.089199797291768,1.824230639613233e-05,0.0009121153198066,-1.0,-1.0,-1.0,0.2836458,-20.0,1.0,160000,,
41388,16.722840151683595,0.0002510852355044,0.0125542617752216,-1.0,0.5690657,-0.714372,-0.15501666,-34.33337450027466,1.0,160000,,
41389,12.691259523952226,4.510116013989318e-06,0.0002255058006994,-1.0,-0.3947702,-0.46336722,1.0,-57.78808832168579,1.0,160000,,
41390,11.815488379415102,1.8783106270348071e-06,9.391553135174036e-05,-1.0,-0.9523984,0.581799,0.3397891,-20.0,1.0,148033,,
41391,8.048404554677948,4.2452494852796014e-08,2.1226247426398004e-06,0.0045808554,0.925557,1.0,0.5944638,-20.0,4.293762505054474,160000,,
41392,20.78945155061801,0.0093139242380857,0.4656962119042873,-0.460944,-0.7242135,0.5299948,1.0,-52.117557525634766,1.0,160000,,
41393,12.316420987799578,3.100160938629415e-06,0.0001550080469314,-1.0,-1.0,0.9157036,-0.67794013,-20.0,1.0,57700,,
41394,26.731327221563305,0.084133543074131,4.206677153706551,-0.81463605,-1.0,-1.0,0.50526404,-20.136648416519165,1.0,160000,,
41395,18.724836678429742,0.001726770424284,0.086338521214202,-0.94677925,-1.0,-1.0,0.97195196,-25.45955181121826,1.6688526272773745,150276,,
41396,18.39034644887185,0.001264736871235,0.0632368435617536,-1.0,0.37202573,-0.3656122,-0.18640172,-20.0,1.0,160000,,
41397,28.83111407753553,0.1191668882966041,5.958344414830208,-1.0,-1.0,-1.0,0.12266469,-27.395888566970825,1.0,160000,,
41398,30.278278924716165,0.1442848891019821,7.214244455099106,0.07776475,-1.0,-0.9501052,0.91557884,-20.0,1.0,134197,,
41399,26.052586549120463,0.0733122751116752,3.665613755583763,-1.0,0.088338554,-1.0,1.0,-23.90453815460205,1.0,160000,,
41400,26.32447621931121,0.0776105597615242,3.88052798807621,-0.14293313,-0.3836695,-0.7156221,0.3360524,-48.31933498382568,1.0,160000,,
41401,21.149574638909115,0.0117942886427044,0.5897144321352243,-0.095879495,-1.0,-1.0,0.5093633,-53.01766633987427,1.0,143525,,
41402,20.51461058451229,0.007678591646254,0.3839295823127031,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000,,
41403,25.22111186630729,0.0605183951556682,3.025919757783413,-1.0,0.11649835,-0.44150963,-0.59551597,-21.780664920806885,1.0,160000,,
41404,25.188263765053676,0.060025118291378,3.001255914568901,-1.0,-0.9589522,-1.0,-0.14550012,-31.514918208122253,1.0,160000,,
41405,20.640143486722398,0.0083980299532413,0.4199014976620674,-1.0,-1.0,-0.90741134,0.6345623,-20.0,1.0,151495,,
41406,20.001558742908124,0.0052027045749127,0.2601352287456393,-1.0,-0.6528606,-0.7588915,1.0,-56.93409085273743,1.0,159533,,
41407,17.584203690994222,0.0005843471153639,0.0292173557681962,-1.0,0.51216185,-1.0,-0.20865059,-30.72424709796905,1.0,152194,,
41408,20.95224379285807,0.0103876423090696,0.5193821154534817,0.24196446,-1.0,-1.0,0.44957346,-37.9123717546463,1.0,149494,,
41409,13.536874366740475,1.05040880953311e-05,0.0005252044047665,-1.0,-0.21734524,-0.8668413,1.0,-37.62648522853851,1.7356774806976318,160000,,
41410,5.304766669596331,1.795559922967982e-09,8.97779961483991e-08,0.4477651,1.0,-1.0,-1.0,-22.727763652801517,1.0,160000,,
41411,21.63866146412719,0.0157683007419109,0.7884150370955467,0.20352507,-0.6442513,-0.405335,-0.81062084,-60.0,1.0,160000,,
41412,20.10814077560925,0.0056576710194349,0.2828835509717464,-1.0,-1.0,0.012131333,0.35949332,-41.80141270160675,1.0,118038,,
41413,13.219728640729556,7.65015556680737e-06,0.0003825077783403,-1.0,-0.066207886,-1.0,1.0,-20.0,1.8382093906402588,160000,,
41414,21.87031347693152,0.0178836435079574,0.8941821753978729,-1.0,-1.0,-1.0,0.32685918,-25.448012351989743,1.0,160000,,
41415,23.5175746069327,0.0365389958024024,1.8269497901201248,-1.0,-1.0,-0.80805856,0.13772991,-56.96715831756592,1.0,160000,,
41416,20.703467813034525,0.0087784538045525,0.4389226902276277,-0.5866327,-0.31742877,-1.0,0.5348559,-20.0,1.0,155186,,
41417,31.74981772336289,0.1703896969556808,8.519484847784042,-1.0,-1.0,-1.0,-0.5253335,-20.0,1.0,160000,,
41418,12.038266360135884,2.3472246084565995e-06,0.0001173612304228,1.0,0.2875542,-0.12484819,0.15750101,-27.38233208656311,1.0,160000,,
41419,8.684238620451097,8.106407989316723e-08,4.053203994658361e-06,-0.9000905,-0.5453669,-1.0,-0.6827236,-57.97521114349365,3.8392493724823,106755,,
41420,16.678410641837235,0.0002403032995061,0.0120151649753097,-1.0,-1.0,0.045875967,0.97384256,-55.05553483963013,1.0,111350,,
41421,16.02370414846073,0.0001255780953215,0.0062789047660771,-0.76558393,-1.0,-0.18719795,1.0,-20.0,2.647535264492035,152398,,
41422,21.48898760580265,0.0144797852262854,0.7239892613142729,-1.0,-1.0,0.29760057,1.0,-34.364556670188904,1.0,160000,,
41423,11.224433361264945,1.0396983043392538e-06,5.198491521696269e-05,0.02023375,-0.22193497,0.03524363,-0.46650946,-58.5193395614624,2.338357925415039,160000,,
41424,20.65003267908495,0.0084566632285714,0.4228331614285707,-1.0,-1.0,-1.0,1.0,-35.72857141494751,1.0,160000,,
41425,20.65003267908495,0.0084566632285714,0.4228331614285707,-1.0,-1.0,-1.0,1.0,-50.04356384277344,1.0,160000,,
41426,23.124659268689832,0.0315909050405025,1.5795452520251274,-0.62388545,-0.95179194,-1.0,0.14510342,-25.735292434692383,1.0,160000,,
41427,20.65003267908495,0.0084566632285714,0.4228331614285707,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000,,
41428,72.58404760777512,0.9526510834693908,47.63255417346954,-1.0,-0.32621032,0.31735635,-0.97930694,-41.541743874549866,1.0,160000,,
41429,5.304770323259596,1.7955701370198083e-09,8.977850685099042e-08,-0.33023882,-0.41214958,-1.0,-1.0,-20.0,2.256273090839386,160000,,
41430,22.10793711977725,0.0202000979334115,1.01000489667058,-1.0,-0.8854538,-0.09455049,0.5115667,-45.140442848205566,1.0,160000,,
41431,15.235419899412411,5.728556789108552e-05,0.0028642783945542,0.0074210167,-1.0,-0.21281579,0.87984294,-53.16598892211914,1.06917804479599,160000,,
41432,10.36047326640993,4.376567517283547e-07,2.1882837586417736e-05,-0.94838035,-0.5653098,-1.0,1.0,-34.26742613315582,2.318790912628174,160000,,
41433,16.360711582591623,0.0001754656259436,0.0087732812971808,-1.0,-0.6806512,-1.0,1.0,-32.37197935581207,1.0,160000,,
41434,14.612246973900366,3.075913627981208e-05,0.0015379568139906,-0.39815128,-0.32529712,0.3099383,0.65845513,-20.0,1.0,160000,,
41435,16.472450478848927,0.0001960080116987,0.0098004005849361,-0.32266927,-1.0,-1.0,0.6971996,-48.10840368270874,1.0,112542,,
41436,13.742432638789309,1.2899914509034716e-05,0.0006449957254517,-0.22098053,-1.0,0.8516687,1.0,-20.0,1.0,160000,,
41437,16.416353366480166,0.0001854133879533,0.0092706693976651,-1.0,-1.0,-1.0,0.18255356,-20.0,1.50927996635437,160000,,
41438,16.214275003661204,0.0001517435302957,0.0075871765147894,-1.0,-0.99307525,-1.0,-0.13967437,-29.634790420532227,1.0,160000,,
41439,9.191046410410513,1.3522466701942906e-07,6.761233350971452e-06,-1.0,1.0,0.92541564,1.0,-20.0,1.0,160000,,
41440,16.36070865447822,0.0001754651166265,0.0087732558313291,-1.0,-0.25924212,-1.0,1.0,-32.66852796077728,1.0,148096,,
41441,16.999460388263977,0.0003297972434666,0.01648986217333,-1.0,-0.88553596,-0.17215544,-0.15679294,-20.0,1.0,94728,,
41442,13.21157649741322,7.588059361296473e-06,0.0003794029680648,0.11398089,-1.0,-0.2167303,1.0,-20.0,1.0,160000,,
41443,8.847526568414278,9.56201802182477e-08,4.781009010912385e-06,-1.0,-1.0,-1.0,-0.2113787,-36.10766291618347,2.246391534805298,139390,,
41444,16.25984758956914,0.000158763185027,0.0079381592513527,-0.41900998,-1.0,-1.0,0.11365998,-34.698219299316406,1.0,160000,,
41445,14.047621762729513,1.7499987734481692e-05,0.000874999386724,-1.0,-0.94406796,-1.0,0.72519934,-20.0,1.0,160000,,
41446,17.120247528325038,0.0003713656333275,0.0185682816663756,-1.0,-0.71415794,0.23585236,-0.18673527,-51.21981382369995,1.0,160000,,
41447,12.825875597944195,5.159988631930901e-06,0.0002579994315965,-0.34648108,-1.0,-0.11975694,1.0,-60.0,1.0,160000,,
41448,19.76241817988668,0.0042878333479166,0.2143916673958301,-0.18702137,-1.0,-1.0,-0.3793916,-20.0,1.0,160000,,
41449,5.304770323259596,1.7955701370198083e-09,8.977850685099042e-08,-1.0,-0.49176604,-1.0,-1.0,-20.0,1.0,160000,,
41450,20.208720710714147,0.0061149112880229,0.3057455644011497,-1.0,-1.0,1.0,-0.7763145,-20.0,1.3888821601867676,160000,,
41451,19.23188840619456,0.0027272189036011,0.1363609451800584,0.032484412,-1.0,0.4827267,0.6102654,-60.0,1.0,119033,,
41452,18.08648157395476,0.0009482141467742,0.0474107073387131,-1.0,-1.0,-1.0,1.0,-38.28494369983673,1.0,160000,,
41453,19.552268068010143,0.0035972222685813,0.1798611134290695,-0.23510802,-1.0,-0.87189674,0.401511,-20.0,1.0,160000,,
41454,22.64882670448555,0.0259828809648752,1.299144048243761,-1.0,0.19099176,-0.61271465,1.0,-20.0,1.0,160000,,
41455,12.700228046421303,4.550746780296322e-06,0.0002275373390148,-0.22724831,-0.16962832,-0.04838586,1.0,-27.198994159698486,5.06572699546814,124236,,
41456,18.25828581516244,0.0011165173491463,0.0558258674573153,-1.0,-0.85718143,-0.7882531,1.0,-31.261451244354248,1.0,160000,,
41457,18.17744743753778,0.0010340658482164,0.0517032924108207,-1.0,-1.0,-0.93300325,1.0,-43.9237916469574,1.0,160000,,
41458,18.20396993314563,0.0010604584822431,0.053022924112156,-0.83818334,-1.0,-1.0,1.0,-20.0,1.283079743385315,160000,,
41459,19.62780733732229,0.0038338510785251,0.1916925539262592,-0.4257288,-1.0,-0.1535725,0.5165341,-24.03236150741577,1.0,160000,,
41460,17.179273311785494,0.0003935097483918,0.0196754874195903,-1.0,-1.0,-1.0,1.0,-20.0,1.0,75447,,
41461,30.280479467296804,0.1443235427141189,7.216177135705948,-1.0,-1.0,-1.0,-0.6205155,-49.3294632434845,1.0,160000,,
41462,25.267654515558124,0.0612190328538417,3.060951642692089,0.045606256,-0.7806542,0.84028554,0.1906426,-27.25311636924744,1.0,160000,,
41463,24.213473605464557,0.0458967089653015,2.294835448265076,-1.0,-1.0,0.5117264,0.615556,-20.0,1.0,160000,,
41464,14.204007540659406,2.045947803708259e-05,0.0010229739018541,-0.9509082,-0.8837275,-0.5722662,1.0,-21.50367498397827,3.999805212020874,123914,,
41465,25.069552307802248,0.0582509450614452,2.912547253072262,-1.0,0.96857715,-1.0,0.07748383,-34.70599174499512,1.0,160000,,
41466,27.08717144736013,0.0899201035499572,4.496005177497864,-1.0,-1.0,-1.0,1.0,-26.52238607406616,1.0,160000,,
41467,11.043996948519098,8.678924814375932e-07,4.339462407187966e-05,0.38663995,0.076452255,-0.14727831,-0.5907394,-60.0,1.0,160000,,
41468,27.945453282929208,0.1041479259729385,5.207396298646927,-1.0,-0.39605433,-1.0,1.0,-20.0,1.0,104695,,
41469,10.961569105136768,7.991466191015206e-07,3.995733095507603e-05,-1.0,-1.0,-1.0,0.6132264,-30.68267583847046,8.499572038650513,135564,,
41470,13.679929815222986,1.2118726772314403e-05,0.0006059363386157,-0.18846965,-1.0,-0.2594651,0.9224068,-20.0,5.817965030670166,160000,,
41471,8.597692336760552,7.42604271408709e-08,3.713021357043544e-06,-0.7900166,-0.52367836,-1.0,0.8359053,-47.10282802581787,8.093636393547058,160000,,
41472,17.34189366107662,0.0004614300851244,0.0230715042562223,-0.6008024,-1.0,-1.0,-0.013681948,-32.87983179092407,2.2151217460632324,160000,,
41473,28.269003698953664,0.1095986738801002,5.4799336940050125,-1.0,-1.0,-0.11461502,0.41270202,-44.671064615249634,1.0,100071,,
41474,10.592700104136249,5.523210120372823e-07,2.761605060186412e-05,-0.9736434,-0.950656,-1.0,-0.05769533,-35.10282188653946,4.754990696907044,160000,,
41475,69.85526850270023,0.8992297053337097,44.961485266685486,-1.0,-1.0,0.5608144,-0.50694394,-20.0,1.0,143968,,
