step,reward,score,bonus,cluster,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
10962,11.444729997685776,1.296116010962578e-06,9.720870082219335e-05,7,-0.8486106,0.5593879,-0.19304293,1.0,-49.26116466522217,1.0,146176
10963,8.712250946575672,8.339520007893952e-08,6.254640005920464e-06,1,0.2554158,-0.34226677,-0.81204224,1.0,-28.58659863471985,1.0,41359
10964,4.62555190292911,4.173907885984818e-10,3.130430914488613e-08,4,-1.0,1.0,0.30716813,1.0,-22.130171060562134,3.129110097885132,32000
10965,9.399051229367892,1.667214490908009e-07,1.2504108681810067e-05,1,-0.7062116,-0.3241753,-0.76031,1.0,-34.80633497238159,1.0,160000
10966,5.212284925360242,1.5486164572919847e-09,1.1614623429689885e-07,4,-0.5838845,1.0,0.18354422,-0.68960905,-20.0,11.0,32000
10967,5.163392697383186,1.4270060688659214e-09,1.070254551649441e-07,4,-0.4381225,0.890057,-0.8528838,-0.30286202,-43.71277213096619,4.653517961502075,40064
10968,4.36863886073718,9.626033303788972e-11,7.219524977841729e-09,8,0.5593105,-1.0,0.22280833,0.593535,-33.86246860027313,1.1481828093528748,32000
10969,4.5057792561457335,2.573987134546485e-10,1.9304903509098637e-08,8,-0.14614828,1.0,0.899699,0.022787921,-41.06064215302467,5.5354196429252625,160000
10970,11.80244947193001,1.8538818267188617e-06,0.00013904113700391463,7,1.0,0.9505051,-1.0,1.0,-55.98637104034424,4.141796886920929,146137
10971,8.663182726032897,7.935405932357753e-08,5.951554449268315e-06,1,-0.35143182,1.0,-0.33782765,-0.5857894,-46.88049376010895,11.0,160000
10972,10.407416274230389,4.5873383669459145e-07,3.440503775209436e-05,7,1.0,-1.0,-1.0,0.71049166,-48.501442074775696,10.580467641353607,85003
10973,8.78006332083455,8.931670691936233e-08,6.698753018952175e-06,1,-1.0,-0.09921492,-0.33515027,0.5164323,-60.0,6.4815324395895,160000
10974,8.70388482927022,8.269208962019547e-08,6.201906721514661e-06,1,0.83925635,-0.986693,1.0,0.51780444,-60.0,3.49814510345459,160000
10975,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.5056179,1.0,0.02436452,-1.0,-25.74031352996826,1.0,61468
10976,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.27764377,-1.0,-1.0,-1.0,-25.410494804382324,1.4037860035896301,120529
10977,9.436454075299766,1.7311342048742517e-07,1.2983506536556888e-05,1,0.260787,0.48595884,0.52151847,0.37589157,-32.447629570961,3.0206692814826965,160000
10978,13.323377518821363,8.483591955155134e-06,0.0006362693966366351,7,0.81520426,-0.3668941,-0.933539,0.6823708,-40.11630207300186,11.0,160000
10979,8.985034743701572,1.0986268250690046e-07,8.239701188017534e-06,1,-1.0,-1.0,1.0,0.7182784,-20.0,1.5741441249847412,131136
10980,12.408287183201576,3.398209400984342e-06,0.00025486570507382567,7,0.24518473,-0.16996258,-1.0,0.21690518,-28.03443431854248,3.366490364074707,160000
10981,6.316649745390289,6.689956144612097e-09,5.017467108459073e-07,2,0.97241473,0.8865787,-0.94179606,1.0,-20.0,1.219881534576416,39811
10982,11.862915977862425,1.9694832644745475e-06,0.00014771124483559106,7,0.025139436,-0.2759797,-1.0,0.30746514,-29.97923254966736,4.864109292626381,157862
10983,4.928361045458873,9.186595928412089e-10,6.889946946309067e-08,4,-0.62809527,1.0,-0.14518297,0.9767329,-37.199715077877045,1.5757272243499756,32000
10984,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-0.09509103,-0.08856103,-0.3717078,-45.077086091041565,4.891630619764328,32000
10985,8.078637850305519,4.3786215542240825e-08,3.283966165668062e-06,6,0.18309629,-0.8371128,0.054536168,0.79232216,-30.960171222686768,5.968601427972317,78428
10986,8.694532353182648,8.191301503757131e-08,6.1434761278178485e-06,6,-1.0,-1.0,-1.0,1.0,-56.36043310165405,11.0,120635
10987,8.532842449755417,6.953457898362103e-08,5.215093423771577e-06,6,-0.69497,1.0,-0.9714436,0.79813987,-26.62423849105835,11.0,32000
10988,8.587456641758521,7.349387942667818e-08,5.512040957000863e-06,1,0.04644026,-1.0,0.38324696,1.0,-60.0,1.3484752774238586,160000
10989,9.99434514346055,3.0317045229821815e-07,2.273778392236636e-05,1,-0.20000435,-1.0,1.0,1.0,-27.21409797668457,1.0,160000
10990,5.3047667144853285,1.795559922967982e-09,1.3466699422259865e-07,2,1.0,-0.71507424,0.31259894,-1.0,-20.0,1.0,160000
10991,9.973491671099886,2.9689326197512855e-07,2.226699464813464e-05,1,-0.33533898,-1.0,1.0,0.5814108,-36.94246858358383,1.9372913837432861,160000
10992,7.16049348123307,1.688134609878489e-08,1.2661009574088666e-06,2,1.0,1.0,0.27428824,1.0,-58.198028802871704,1.0,144534
10993,8.80795563957754,9.187129279553119e-08,6.890346959664839e-06,1,1.0,1.0,-1.0,1.0,-52.95206427574158,10.337486922740936,127900
10994,13.510653757042386,1.02297417470254e-05,0.000767230631026905,7,-0.450432,0.33923358,-0.04735142,-0.45665163,-34.856597781181335,5.528026059269905,102062
10995,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,0.27035725,0.13526185,-0.026416957,-44.81179803609848,10.058839082717896,49107
10996,9.225482260563885,1.3999685677390517e-07,1.0499764258042887e-05,1,1.0,0.3849106,0.38605517,1.0,-40.72531782090664,2.007552444934845,160000
10997,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.79119575,0.020749737,-0.41050246,-1.0,-60.0,2.4775487780570984,117589
10998,4.301742434177402,2.5323599120441465e-11,1.89926993403311e-09,0,1.0,1.0,-1.0,1.0,-60.0,3.554408013820648,59991
10999,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.40769273,0.770133,-1.0,-1.0,-20.0,11.0,32000
11000,4.816097936971412,7.149153491425864e-10,5.361865118569398e-08,4,1.0,0.17476782,-0.76622576,0.59220046,-24.186525344848633,1.0,32000
11001,8.571538784789944,7.231749066249904e-08,5.423811799687428e-06,6,0.49406078,-0.68133426,0.5920555,-0.040956207,-49.10259425640106,2.935916543006897,103114
11002,4.85782854508547,7.879940033816979e-10,5.909955025362734e-08,4,0.2303074,-0.7808959,0.93804336,1.0,-20.0,5.976479785982519,47782
11003,5.4333159843977334,2.1790476090188804e-09,1.6342857067641603e-07,2,-0.46060008,1.0,-1.0,-0.8241586,-60.0,11.0,98785
11004,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.58921874,-0.81776124,-0.06808656,-0.1869266,-56.40068769454956,6.706816464662552,63487
11005,4.33567750980407,6.071514124794675e-11,4.553635593596006e-09,0,0.45974177,-1.0,-0.11309968,1.0,-51.428383588790894,1.0,32000
11006,5.50441989541307,2.413320432381738e-09,1.8099903242863036e-07,4,1.0,-0.3135123,0.038993355,1.0,-39.80797711759806,6.251800566911697,64525
11007,7.786976039348186,3.245627766546022e-08,2.4342208249095165e-06,6,1.0,-1.0,-1.0,-0.42681694,-40.6222702562809,1.0,55807
11008,6.03856731507063,4.823100141493342e-09,3.617325106120006e-07,2,0.6095091,0.7894914,-1.0,-0.96534806,-40.454170405864716,2.4622554183006287,125295
11009,8.4896501503498,6.655290007984149e-08,4.991467505988112e-06,6,-0.71684784,0.32272482,-1.0,1.0,-58.3723509311676,8.863467633724213,139193
11010,5.3047667144853285,1.795559922967982e-09,1.3466699422259865e-07,2,1.0,-0.78102845,0.16958323,-1.0,-43.907454907894135,9.285699188709259,38476
11011,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.23836552,-0.1609368,0.42277062,-1.0,-32.45302081108093,11.0,141072
11012,5.36079214092365,1.9566528397518823e-09,1.4674896298139117e-07,2,1.0,-1.0,-0.38021952,0.4155131,-55.02919554710388,7.144622638821602,76428
11013,14.236649507776514,2.1126501451362856e-05,0.0015844876088522142,5,-1.0,-0.7506252,-0.86651075,1.0,-20.0,1.0,83067
11014,5.648657277504022,2.942925236837368e-09,2.207193927628026e-07,2,0.2516427,0.0941162,0.48268753,-0.037550036,-60.0,1.0,32941
11015,9.069565047943701,1.1964132795583282e-07,8.973099596687462e-06,1,0.97729564,0.4641005,-0.7159058,-0.49115276,-20.454188585281372,1.0,160000
11016,8.56442205782287,7.17975652264613e-08,5.384817391984598e-06,1,1.0,-0.9533175,0.08454235,1.0,-58.87553334236145,11.0,96436
11017,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.12608594,-0.9991711,-0.8130703,-1.0,-36.83940768241882,1.1369065046310425,64793
11018,8.786538957974344,8.990345889969831e-08,6.742759417477373e-06,1,-0.5765503,-0.31224713,-1.0,1.0,-38.715490251779556,7.851452142000198,124525
11019,8.24067323791207,5.16641627257286e-08,3.874812204429645e-06,6,1.0,-1.0,1.0,0.48984727,-24.409050941467285,10.540400207042694,62355
11020,14.901990482637494,4.103392348042689e-05,0.003077544261032017,5,1.0,-0.9013732,-0.6768816,0.18200669,-20.0,1.0,160000
11021,4.513576438369655,2.672412013904335e-10,2.0043090104282513e-08,8,1.0,-0.31774485,1.0,-0.30920243,-47.00762391090393,1.0,149260
11022,6.785697545613752,1.1292170754018116e-08,8.469128065513587e-07,2,0.6362529,0.0027831793,-1.0,-0.33911914,-47.1863979101181,1.0,33693
11023,8.440368045505476,6.33044692222029e-08,4.747835191665217e-06,6,-1.0,-1.0,0.019647319,0.45554483,-20.0,11.0,33597
11024,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.75076914,-1.0,0.35387316,0.5603821,-53.220752477645874,3.715340405702591,32000
11025,9.813151367239563,2.527623621517705e-07,1.8957177161382788e-05,1,0.37221706,1.0,-0.05421306,0.30944374,-60.0,8.48918280005455,160000
11026,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,0.12981758,0.80296487,1.0,-60.0,2.080394983291626,32000
11027,4.53361306221698,2.928885189934505e-10,2.1966638924508786e-08,8,-1.0,0.07268971,1.0,0.8790024,-37.48723953962326,4.238853216171265,38065
11028,6.964681120963027,1.3701447088010354e-08,1.0276085316007766e-06,2,1.0,-1.0,0.3919432,0.2519688,-38.00197020173073,1.0,133354
11029,5.1602873603383,1.4194810882273146e-09,1.0646108161704859e-07,4,-1.0,0.46716058,0.22838528,0.35135832,-44.758001267910004,1.0,113460
11030,8.310578323832644,5.547736847688611e-08,4.1608026357664585e-06,6,-0.3005631,-0.2926932,0.17663446,0.17911488,-45.981658697128296,7.243703365325928,160000
11031,9.100738973553915,1.2346139044439042e-07,9.259604283329281e-06,1,1.0,0.21340235,-0.36799064,1.0,-28.026667833328247,3.987031638622284,67187
11032,8.921886005706021,1.0307836362244416e-07,7.730877271683312e-06,1,-0.25890753,1.0,-0.44651318,0.55195457,-24.500133991241455,5.45331122726202,160000
11033,4.616797260315634,4.050361990248774e-10,3.0377714926865806e-08,4,0.6722205,-0.106282026,0.48817685,-0.9645159,-35.641972720623016,5.761061817407608,84734
11034,9.351442092271183,1.5892356941549224e-07,1.1919267706161918e-05,1,-0.7532481,-0.38563892,0.5562575,0.8096866,-20.0,6.9151919931173325,64514
11035,5.49722943048942,2.38886510572911e-09,1.7916488292968324e-07,2,-1.0,-0.38329825,0.93647355,-0.9951534,-60.0,6.6804408878088,89895
11036,8.640992971042195,7.75906698891049e-08,5.819300241682868e-06,1,1.0,0.3090534,1.0,0.5245591,-60.0,9.30267608165741,91810
11037,7.425260479648935,2.2301660962398273e-08,1.6726245721798705e-06,2,-1.0,-1.0,1.0,0.07507375,-40.196953266859055,9.72354120016098,154547
11038,7.7531899063694,3.1344804085620126e-08,2.3508603064215094e-06,2,-0.9028133,-0.714446,1.0,1.0,-45.580023527145386,7.687384396791458,67303
11039,7.479269919475625,2.35947741344944e-08,1.76960806008708e-06,2,1.0,-0.402487,0.6495355,0.45833182,-55.28959274291992,8.713635265827179,160000
11040,8.077455586192706,4.373329787199509e-08,3.279997340399632e-06,6,0.8871327,1.0,-0.74197245,1.0,-41.045461893081665,11.0,138416
11041,8.644763050545546,7.788752043325076e-08,5.841564032493807e-06,6,-1.0,-0.55030364,1.0,-0.62017566,-20.0,5.243095368146896,61800
11042,8.8004728431256,9.117895416466126e-08,6.838421562349595e-06,6,-1.0,-0.6489447,-0.5141291,1.0,-57.73494362831116,11.0,111894
11043,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.005953774,0.62438715,0.32729486,-1.0,-52.365514039993286,6.07867744192481,160000
11044,8.255831603243315,5.246854328788686e-08,3.9351407465915145e-06,6,0.82898784,-0.399648,-1.0,0.781216,-26.163630485534668,11.0,57940
11045,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.5175549,0.081491694,-0.7669758,-1.0,-49.201032519340515,3.995825707912445,32000
11046,9.350431761626684,1.5876207726250868e-07,1.1907155794688151e-05,1,-0.4481168,0.4904262,-0.21119048,1.0,-60.0,4.625380843877792,160000
11047,10.745275706706643,6.43511896214477e-07,4.8263392216085776e-05,7,-1.0,-0.8506609,-0.9657664,-0.69005877,-20.0,5.378038644790649,160000
11048,8.71293318103735,8.345279667310024e-08,6.258959750482518e-06,1,0.59551656,1.0,-0.11415769,0.17493197,-40.628642588853836,4.904211446642876,151739
11049,9.532812319777701,1.9072534485076176e-07,1.4304400863807132e-05,1,-0.44242474,-1.0,-0.2020732,-0.23676357,-43.99458110332489,1.0,131382
11050,12.736564964718285,4.718588570540305e-06,0.0003538941427905229,7,0.05520825,-0.8933097,0.33853802,-0.92500687,-31.778631806373596,10.40470665693283,130349
11051,7.822212497573567,3.36561711833383e-08,2.5242128387503726e-06,6,-1.0,0.1676504,-0.3599656,-0.23098545,-36.05890899896622,7.797896176576614,66759
11052,10.697364642678027,6.133620900072856e-07,4.600215675054642e-05,7,0.45921993,-1.0,-1.0,1.0,-52.293598651885986,9.110972940921783,132174
11053,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.035003662,0.016128248,-1.0,-1.0,-22.25675106048584,7.378093063831329,160000
11054,12.50119829909795,3.729078116521123e-06,0.0002796808587390842,7,-0.30810225,0.0051144194,1.0,0.22089714,-28.172684907913208,11.0,105636
11055,17.771432141848525,0.0006890163640491664,0.05167622730368748,5,-0.8808225,0.3372349,-1.0,1.0,-20.0,1.0,160000
11056,12.535024816592303,3.857374849758344e-06,0.0002893031137318758,7,0.79820037,0.19985555,-0.33440262,0.44548804,-47.317644357681274,8.49806523323059,160000
11057,6.414100389624469,7.477076735540322e-09,5.607807551655242e-07,2,-0.6201907,0.6976763,0.6818855,0.3453913,-27.88258194923401,9.321356475353241,32000
11058,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.03003179,-0.3430279,1.0,-1.0,-60.0,8.312310338020325,119609
11059,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.7164587,-0.70956093,1.0,0.6098704,-51.53467416763306,10.075608849525452,44660
11060,11.2260506163373,1.0413555173727218e-06,7.810166380295414e-05,7,-0.874082,-1.0,0.5834551,0.72446847,-33.86417806148529,1.0,46493
11061,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.7237271,1.0,0.93497807,-0.42741352,-47.027403712272644,6.679556205868721,32486
11062,7.653025568294577,2.8261986528832495e-08,2.119648989662437e-06,2,0.5954745,-0.9890692,1.0,0.16839623,-33.48832428455353,4.913089707493782,119339
11063,4.847025384947496,7.687819825186182e-10,5.7658648688896363e-08,4,-0.32569242,-0.5117247,0.68602276,0.83492345,-60.0,2.7113813757896423,96398
11064,4.288295609644591,1.1628537542607287e-11,8.721403156955465e-10,3,-0.38815206,0.19249333,1.0,-0.991236,-60.0,1.0,35519
11065,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.36658943,0.48627418,-0.9928868,-1.0,-20.0,3.4095144867897034,160000
11066,9.510888854658477,1.865678598278464e-07,1.399258948708848e-05,1,-1.0,0.20193735,-0.7637317,0.83489203,-20.0,6.2671611122787,160000
11067,6.3433611050985395,6.89813317578114e-09,5.173599881835855e-07,2,-0.700996,0.33349454,-0.12826923,-0.09477865,-52.72775888442993,1.0,33496
11068,4.9564861172729415,9.73388036840106e-10,7.300410276300795e-08,4,0.02738399,0.19989151,-0.030565023,0.94428724,-20.0,9.792228400707245,51242
11069,9.439475058759088,1.73640202660863e-07,1.3023015199564725e-05,1,0.042420752,-1.0,1.0,0.34285372,-60.0,1.0,160000
11070,5.3047667144853285,1.795559922967982e-09,1.3466699422259865e-07,2,-0.3931864,1.0,-0.07368562,-1.0,-37.06431031227112,3.0397907495498657,117641
11071,4.363655045082437,9.08103661712012e-11,6.81077746284009e-09,8,-1.0,0.16037746,0.011475097,1.0,-36.022579073905945,3.9826049506664276,33869
11072,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,0.31160998,-0.27099738,1.0,-49.24157202243805,6.779975280165672,52612
11073,12.439499999333016,3.505953145577223e-06,0.00026294648591829173,7,0.0613466,-0.5701489,-1.0,1.0,-20.0,11.0,85747
11074,4.337329804119832,6.246920342123374e-11,4.685190256592531e-09,0,0.435942,-0.4366324,-0.8092255,-0.6573389,-47.76096701622009,1.0,32000
11075,4.343756076464186,6.931890478290015e-11,5.198917858717511e-09,0,0.5901275,0.8052688,-0.7456158,1.0,-33.07678699493408,9.695154786109924,35380
11076,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.42566523,-0.8229573,0.4457575,-1.0,-53.70787262916565,11.0,32000
11077,9.185430571771795,1.3446134516925667e-07,1.008460088769425e-05,1,0.017165698,0.29498032,-1.0,-0.82400596,-60.0,7.060237810015678,118512
11078,10.08195172802454,3.310191800665052e-07,2.482643850498789e-05,7,-0.055431638,-1.0,0.6396904,-0.37008995,-41.465463042259216,10.863803386688232,157247
11079,7.245031981346099,1.8458742090388114e-08,1.3844056567791085e-06,2,-1.0,-0.731159,1.0,0.74767584,-20.0,11.0,32000
11080,12.337384023792794,3.165595899190521e-06,0.00023741969243928907,7,-1.0,-0.7356628,0.38224867,0.6466622,-25.835282802581787,11.0,99302
11081,8.618126214646416,7.581395777833677e-08,5.686046833375258e-06,1,0.8322243,1.0,0.43303072,-0.107225806,-60.0,11.0,159895
11082,11.63484607784115,1.5676871498726541e-06,0.00011757653624044906,7,0.59912974,-1.0,-0.6911192,0.2389949,-34.601205587387085,4.242584466934204,129979
11083,9.703614405026416,2.2643472163963452e-07,1.698260412297259e-05,1,-0.09969188,-0.05290774,-1.0,1.0,-20.0,2.920982599258423,114718
11084,9.6170886814776,2.075833975823116e-07,1.556875481867337e-05,1,0.9003312,-1.0,0.24079353,1.0,-20.0,11.0,160000
11085,8.805116040371551,9.160795144680378e-08,6.870596358510284e-06,1,0.2863021,0.26797274,0.6489717,0.2048965,-53.57675552368164,10.524267613887787,160000
11086,9.68513506814693,2.222705433041483e-07,1.6670290747811123e-05,1,0.106509894,-0.7200408,-0.08855133,-0.891135,-32.999529242515564,6.553018935024738,144816
11087,7.205983243047873,1.7713547961761833e-08,1.3285160971321375e-06,2,1.0,-0.61954725,-0.84552634,0.19178843,-60.0,8.45525911450386,73774
11088,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.81749094,-1.0,0.48649937,-1.0,-26.121180057525635,2.756649911403656,60467
11089,9.162779225209562,1.3142748400696291e-07,9.857061300522219e-06,1,-0.52542675,0.520076,-0.2453237,1.0,-59.12600517272949,4.817694187164307,141024
11090,13.683189805439957,1.2154585419921204e-05,0.0009115939064940903,7,-0.36145562,0.50574625,-0.6911972,-0.6350342,-32.71797180175781,1.5246058106422424,160000
11091,5.1846362055774575,1.4791157187943327e-09,1.1093367890957495e-07,4,-0.4051072,0.39044484,-0.38704747,0.82726073,-20.0,11.0,34637
11092,8.744305547450804,8.614426150188592e-08,6.460819612641444e-06,6,1.0,1.0,0.005932905,0.4732054,-20.0,5.693392850458622,160000
11093,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.10880377,-0.9550368,-0.08910134,-1.0,-48.69769513607025,11.0,149667
11094,7.161725251922459,1.6903385358091327e-08,1.2677539018568496e-06,2,1.0,0.070562065,0.8625031,0.11743717,-29.095733165740967,3.7045761048793793,87008
11095,7.1140324351591655,1.606956523403369e-08,1.2052173925525267e-06,2,-1.0,-0.23300433,0.41846752,-0.13773435,-31.971033811569214,6.940847918391228,69017
11096,8.001867378866585,4.0476631824049036e-08,3.0357473868036777e-06,6,-1.0,0.035276584,0.7090845,0.3430816,-20.0,9.75673234462738,160000
11097,8.722431162066908,8.425874398199085e-08,6.3194057986493135e-06,6,-0.2054214,-0.60052997,-0.4201194,0.5902817,-25.248711109161377,7.406644582748413,115733
11098,15.73489516732066,9.400469571119174e-05,0.007050352178339381,5,-0.5873757,0.209165,-1.0,1.0,-20.0,1.0,157996
11099,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,1.0,-1.0,0.035810865,-0.31169227,-60.0,6.432933792471886,32000
11100,8.543008288959083,7.025527537507514e-08,5.269145653130636e-06,6,0.41118985,0.015067514,-0.6689311,-0.9289337,-25.226726531982422,5.323857128620148,137935
11101,8.481356196244462,6.599493929115852e-08,4.949620446836889e-06,6,0.49021336,1.0,-1.0,-0.22461054,-43.55133503675461,5.254660084843636,154874
11102,5.9957386945051585,4.578970091984047e-09,3.4342275689880353e-07,2,0.734163,1.0,0.008859362,-0.15989652,-20.0,8.398100048303604,70526
11103,9.605577081804398,2.0519607346614066e-07,1.538970550996055e-05,1,0.03367111,-1.0,-0.7761601,0.033407748,-20.0,3.58413165807724,84161
11104,8.554038812123235,7.104560495463375e-08,5.328420371597531e-06,6,-0.67579234,-0.89733446,-0.27032384,1.0,-42.16963291168213,6.069496147334576,93116
11105,12.049630896544938,2.3739191874483367e-06,0.00017804393905862526,7,-0.19882181,-0.22762093,-1.0,-0.068632424,-31.91116511821747,11.0,139822
11106,8.328391475698186,5.649241785476988e-08,4.236931339107741e-06,6,0.74701095,-1.0,-1.0,-0.29196045,-33.29061686992645,7.8224480748176575,136226
11107,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.53934246,0.6424871,-0.82632565,-1.0,-60.0,3.010236084461212,160000
11108,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.2550717,1.0,0.21954508,0.11742927,-60.0,6.7340506464242935,56646
11109,8.749709455541428,8.66164526769353e-08,6.496233950770147e-06,1,0.68132484,-0.24904339,-1.0,0.19484925,-43.59278231859207,8.60132521390915,160000
11110,7.683297381222353,2.9161341785766126e-08,2.1871006339324595e-06,2,0.8686882,0.47498065,-0.55315244,-0.14471036,-25.60903310775757,7.166506335139275,44836
11111,12.253421807410364,2.9106329293426825e-06,0.00021829746970070119,7,0.47844183,1.0,-0.65852904,-0.104936376,-24.869301319122314,1.0,40895
11112,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,1.0,1.0,1.0,-1.0,-60.0,2.108914017677307,160000
11113,9.505377560521106,1.8553697600509622e-07,1.3915273200382217e-05,6,-0.8660058,0.095452815,-0.6659255,-0.40264544,-42.232685983181,1.0,135449
11114,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.095242634,0.79159856,0.5626295,0.14164022,-60.0,9.945551216602325,32000
11115,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.1337136,-0.71632034,-0.06563588,-1.0,-60.0,1.0,160000
11116,8.866854424888672,9.750555562959562e-08,7.3129166722196715e-06,6,-0.5607282,-1.0,-1.0,-0.26813918,-31.791330575942993,11.0,125909
11117,6.034856248072536,4.801530284481714e-09,3.6011477133612857e-07,2,1.0,-0.22553013,-0.41991287,0.79168814,-24.045329093933105,4.302507549524307,160000
11118,8.483409947069958,6.613267089505825e-08,4.959950317129369e-06,6,0.44598946,-0.41719514,0.16384621,-0.015810415,-20.0,11.0,160000
11119,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,1.0,0.55752754,-1.0,-20.0,7.555430591106415,32000
11120,4.428309778183841,1.636662749771034e-10,1.2274970623282755e-08,8,1.0,1.0,0.31972027,0.41758254,-53.910956382751465,9.513450026512146,160000
11121,9.58419773425805,2.0083459162378858e-07,1.5062594371784144e-05,1,-1.0,-0.02566752,1.0,-0.14535448,-40.15545204281807,5.074330255389214,92796
11122,12.847502713181854,5.27209704159759e-06,0.00039540727811981924,7,0.22962895,-1.0,-0.9327729,-0.114331335,-60.0,3.538272589445114,160000
11123,9.127589129454464,1.268484339789211e-07,9.513632548419082e-06,1,-0.5436458,-0.07733941,0.7480238,-0.60814786,-31.243674159049988,2.9253814220428467,160000
11124,4.600117860379259,3.8179540085003794e-10,2.8634655063752845e-08,4,-0.35254797,-0.66314167,0.3220056,-0.84789795,-44.25106108188629,5.364419654011726,45481
11125,10.387765415665132,4.4978816049479065e-07,3.37341120371093e-05,7,-1.0,0.2246058,-0.636341,-0.2784825,-43.809223771095276,11.0,111900
11126,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.78128517,1.0,-1.0,-1.0,-47.834798097610474,6.8659811317920685,62300
11127,5.930026569501683,4.224149918741205e-09,3.1681124390559035e-07,2,-0.11648874,1.0,0.5832002,1.0,-56.398112773895264,1.0,53929
11128,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.7277116,-0.2892145,0.27304778,-1.0,-27.215670347213745,6.70415660738945,83585
11129,12.227544454236602,2.8362699140416225e-06,0.0002127202435531217,7,-0.43751603,0.11007951,-0.38953716,0.8408299,-45.84246754646301,9.642105758190155,124699
11130,4.337525020191907,6.267663471559715e-11,4.700747603669786e-09,0,-0.8116337,-0.3217791,0.38204682,-0.37314886,-20.023889541625977,1.0,86430
11131,8.007006960052902,4.069035242082464e-08,3.051776431561848e-06,6,0.5879065,-0.74577427,-1.0,-0.3125411,-48.79481852054596,1.0,140049
11132,4.389120876673734,1.1894547846669212e-10,8.92091088500191e-09,8,0.050258525,0.1532782,-0.6014336,-0.97995245,-43.035568594932556,9.040212094783783,77498
11133,8.88785123995899,9.95957094573896e-08,7.46967820930422e-06,1,0.43072772,-0.2416691,0.30171758,1.0,-57.342495918273926,11.0,132713
11134,8.41586896071935,6.174821720605905e-08,4.631116290454429e-06,6,1.0,0.28989774,-0.5470265,1.0,-60.0,8.316323220729828,143449
11135,10.644148612818833,5.815242616336036e-07,4.361431962252027e-05,7,0.5635948,0.011553317,-0.80491537,1.0,-20.0,10.97994750738144,70949
11136,9.375207944373415,1.627697656658711e-07,1.2207732424940332e-05,1,1.0,-0.45804256,-0.46031085,0.9139894,-39.57645393908024,11.0,96646
11137,8.890419512521252,9.985439675119778e-08,7.489079756339834e-06,6,0.6387711,-0.6169786,-0.06896527,-0.049215436,-43.96447479724884,2.828712224960327,136914
11138,8.920227432728957,1.0290588647876575e-07,7.717941485907431e-06,1,0.3657526,-1.0,0.9838829,-0.68009084,-60.0,6.542161762714386,128258
11139,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.72147286,0.10022934,-0.018227074,0.7506194,-49.98530149459839,5.38874114304781,32000
11140,12.763773313224448,4.8487163439858705e-06,0.0003636537257989403,7,1.0,1.0,-0.19974893,-0.45200163,-60.0,10.790196120738983,104175
11141,4.554031916836733,3.195591846694157e-10,2.3966938850206176e-08,4,0.12406254,-0.5807276,1.0,-0.29128212,-53.07950735092163,2.879170835018158,100257
11142,10.178371541286092,3.646256629963318e-07,2.7346924724724886e-05,7,0.90299284,0.2628588,0.1547128,0.78848094,-60.0,1.0,79198
