step,reward,score,bonus,cluster,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
21633,-0.6901781972597318,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.08655506,-1.0,0.26878583,-1.0,-21.78982973098755,6.0,160000
21634,14.851022957784293,5.388826593843987e-07,4.0416199453829904e-05,1,-1.0,-1.0,-0.28202766,-0.681146,-29.886926412582397,1.0,96000
21635,7.565295790224979,9.633466646619127e-08,7.225099984964345e-06,1,-1.0,-1.0,-0.59366596,-0.6644826,-60.0,2.2932631373405457,116002
21636,86.39783094197713,0.002884077141061425,0.2163057855796069,5,-1.0,-1.0,-1.0,0.1145291,-60.0,1.0,160000
21637,85.66006980201139,0.0027038815896958113,0.20279111922718585,5,-0.7010585,-1.0,-1.0,0.0980196,-20.0,1.0,132229
21638,73.59797814370273,0.00021902460139244795,0.016426845104433596,5,-1.0,-1.0,-0.52589965,0.61508375,-56.91871762275696,1.0,96000
21639,90.51430838421973,0.008225047029554844,0.6168785272166133,5,-1.0,-0.92666423,-0.74375176,0.10570812,-60.0,1.0,96000
21640,67.27560851110985,4.846011506742798e-05,0.0036345086300570983,5,-0.79576963,-1.0,-1.0,0.7,-20.0,1.0,126614
21641,-0.6901781972597318,1.7955701370198085e-09,1.3466776027648564e-07,2,0.0,-1.0,0.3,-1.0,-20.57877540588379,1.0,96000
21642,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.23896712,-1.0,-0.5884868,-1.0,-20.0,1.0,160000
21643,-0.10656882225973185,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.90796155,-1.0,-1.0,-1.0,-50.759546756744385,1.0,133351
21644,0.30875930274026814,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.3956713,-0.8981389,0.3,-1.0,-48.03443491458893,1.0,159932
21645,13.504308256556751,2.188166376981826e-07,1.6411247827363695e-05,1,-0.9296458,-1.0,-1.0,-0.13421601,-20.75701117515564,1.0,96000
21646,11.98231919017471,6.040993412170792e-07,4.530745059128094e-05,7,0.0,-1.0,-0.30177844,-0.66218287,-35.40285915136337,5.181393980979919,160000
21647,9.716293955218433,7.522009326521584e-08,5.641506994891188e-06,6,-0.68897843,-1.0,0.3,-0.6905128,-40.86467631161213,1.0,109989
21648,10.989995276399739,9.914234766483787e-08,7.43567607486284e-06,6,-0.5544294,-1.0,-1.0,-0.4263429,-29.591370820999146,1.0,160000
21649,-0.6901781972597318,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-0.1843999,-0.21887043,-1.0,-20.0,6.0,160000
21650,-0.4953724408779727,1.795559922967982e-09,1.3466699422259865e-07,2,-0.18859649,-1.0,-1.0,-1.0,-53.90307068824768,5.025956094264984,160000
21651,66.11882076708319,4.168266605120152e-05,0.003126199953840114,5,-0.714227,-1.0,0.3,0.6253138,-28.161933422088623,6.0,160000
21652,72.89034031301037,0.00016524434613529593,0.012393325960147195,5,0.0,0.0,-0.4841861,0.7,-20.0,3.1784821152687073,160000
21653,2.150968804116566,1.67118408000988e-08,1.2533880600074099e-06,2,-1.0,-1.0,-0.2600048,-0.22230715,-42.883316576480865,1.0,160000
21654,13.856560383072408,3.927547709281498e-07,2.9456607819611236e-05,1,-1.0,-1.0,-0.94810665,0.6810575,-30.622661113739014,1.0,160000
21655,9.11128882014154,5.220923693372015e-10,3.915692770029011e-08,4,-1.0,-0.14390397,-0.69402295,-0.38202828,-60.0,1.0,160000
21656,13.013349841253929,7.107161650310445e-07,5.330371237732834e-05,7,-0.6928619,-0.537197,0.3,0.7,-25.309752225875854,1.0,160000
21657,12.733124522793187,4.4411365252017276e-07,3.330852393901296e-05,7,-1.0,-0.14922202,-0.68859136,0.7,-27.210404872894287,1.0,160000
21658,31.217854987835487,5.852041767839822e-11,4.389031325879866e-09,0,0.0,0.0,-0.12817669,-0.5842031,-60.0,1.0,96000
21659,8.767629656316998,4.326832936385472e-08,3.245124702289104e-06,6,0.0,-1.0,-1.0,-0.07633561,-20.0,1.0,111812
21660,58.57638565315187,2.0805053860262213e-11,1.560379039519666e-09,3,0.0,-1.0,-0.57421064,-0.66128093,-20.0,1.0,160000
21661,0.5812652671329355,9.019472280158425e-09,6.764604210118819e-07,2,-1.0,-0.52453834,0.3,0.7,-60.0,1.0,96000
21662,-0.4372875722597318,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.6418989,-1.0,-1.0,-1.0,-31.984134912490845,1.0,112185
21663,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-0.33851326,-0.89267063,-1.0,-60.0,1.0,160000
21664,10.612675197369349,1.7653366546355187e-09,1.324002490976639e-07,4,-1.0,-1.0,-1.0,-0.33608595,-32.802199721336365,1.6274646520614624,144772
21665,-0.42807866695540786,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,0.0,-1.0,-1.0,-46.51735007762909,3.341918647289276,123508
21666,19.954812832016597,4.701738443024794e-10,3.526303832268596e-08,8,-0.6726336,-1.0,0.3,-0.2071642,-47.63907968997955,1.0,147833
21667,10.361094517555152,2.1391930449254914e-09,1.6043947836941186e-07,4,-0.25737005,-1.0,0.3,0.4111296,-35.42335510253906,1.0,102378
21668,12.467821830753639,1.1070554961634116e-07,8.302916221225587e-06,1,-1.0,-1.0,-1.0,0.39530027,-35.1704466342926,5.540262818336487,130114
21669,18.19004800963535,1.9513410332017145e-10,1.4635057749012859e-08,8,0.0,0.0,-0.17174083,0.7,-60.0,5.708190560340881,101735
21670,9.684117956908672,5.196807251195423e-08,3.8976054383965675e-06,6,-0.69838816,0.0,-0.78447455,0.7,-20.0,1.7873889803886414,160000
21671,13.834674164910556,1.4100260159466416e-06,0.00010575195119599812,7,-0.40499365,-0.09906739,-0.78668773,-0.013402045,-20.0,1.0,160000
21672,16.20966734105086,1.1214069672860205e-07,8.410552254645154e-06,6,-1.0,0.0,0.3,-0.8742365,-34.26626205444336,1.0,160000
21673,13.388075232121597,1.3780040717392694e-06,0.0001033503053804452,7,-1.0,-1.0,-1.0,-0.84921837,-25.459370613098145,3.09524929523468,160000
21674,63.745637600637785,2.2623022232437506e-05,0.001696726667432813,5,-0.049440145,-0.30617684,-0.97070086,0.7,-60.0,1.0,120274
21675,14.374762037080316,3.9171635535240057e-07,2.9378726651430043e-05,1,0.0,0.0,-0.29047742,-0.43480623,-20.0,1.0,96000
21676,64.61158118964599,2.388462053204421e-05,0.0017913465399033157,5,-1.0,-0.8091991,-0.74356353,0.7,-25.828534364700317,1.0,160000
21677,14.841522541083759,3.2638281481922604e-06,0.00024478711111441953,7,0.0,-1.0,0.043797255,-0.120994195,-31.501397490501404,1.0,160000
21678,16.268940037054584,9.481113011133857e-06,0.0007110834758350393,7,-0.56356144,-1.0,0.3,0.022253811,-51.1884605884552,1.0,160000
21679,16.773830796905916,1.5378770967799937e-07,1.1534078225849953e-05,6,-1.0,-0.28642207,-1.0,-0.42127493,-49.87030327320099,1.0,160000
21680,13.249204941889962,9.48709612202947e-07,7.115322091522103e-05,7,0.0,-0.21753561,-0.76143,-0.14118731,-29.024434089660645,1.0,152923
21681,-0.6901781972597318,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,0.0,-1.0,-1.0,-27.427581548690796,1.0,96000
21682,8.959934377508404,5.550552373279061e-08,4.1629142799592955e-06,6,-0.07273531,-1.0,0.27987558,0.7,-33.08924973011017,6.0,160000
21683,12.151233473502604,7.527196999035368e-07,5.645397749276526e-05,7,-1.0,-0.69703746,-1.0,0.013433129,-29.763665199279785,1.0,97267
21684,14.660678919698245,2.8068941446690587e-06,0.0002105170608501794,7,0.0,-0.5270949,-1.0,0.7,-60.0,1.0,160000
21685,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.34678864,-0.6297672,-1.0,-1.0,-60.0,1.0,160000
21686,15.385237586879853,1.0264517413816066e-07,7.698388060362049e-06,6,-1.0,-1.0,-0.36467028,-0.86020964,-56.407965421676636,4.234131634235382,160000
21687,14.660678919698245,2.8068941446690587e-06,0.0002105170608501794,7,-0.19167465,-0.89880157,-1.0,0.7,-22.936729192733765,1.0,160000
21688,38.08402273623407,5.5686663613663256e-11,4.176499771024744e-09,0,-1.0,-1.0,-1.0,-0.9465323,-28.93463373184204,1.0,160000
21689,11.071368916132412,2.0893278218636624e-09,1.5669958663977468e-07,4,0.0,-1.0,-1.0,-0.8695205,-23.37680220603943,1.7134652137756348,160000
21690,-0.6901812220249759,1.795559922967982e-09,1.3466699422259865e-07,2,-1.0,-0.34732395,-0.21118909,-1.0,-38.83104719221592,1.0,96000
21691,-0.6901781972597318,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-1.0,0.3,-1.0,-60.0,1.0,96000
21692,10.77489901963795,1.7188963585823558e-09,1.2891722689367668e-07,4,-0.058011115,0.0,-0.76444155,-0.54953444,-56.2444806098938,1.0,156453
21693,13.192909817856423,1.7761088599854702e-07,1.3320816449891026e-05,1,-1.0,0.0,-0.36232442,0.031541854,-60.0,6.0,160000
21694,13.295966958253032,2.1394842519839585e-07,1.604613188987969e-05,1,-0.55157626,0.0,-0.539441,0.7,-51.10315442085266,5.846167862415314,144835
21695,11.165476485275239,3.471046738923178e-07,2.6032850541923835e-05,7,0.0,-1.0,-1.0,-0.87365466,-26.073840856552124,6.0,151654
21696,37.92637408806846,3.859355543478493e-11,2.89451665760887e-09,0,0.0,-1.0,-1.0,-0.9528906,-57.66485810279846,1.0,145920
21697,14.12953660615445,1.702198488828799e-07,1.2766488666215992e-05,1,-1.0,-0.59779954,0.3,-0.09238954,-32.47104465961456,1.0,160000
21698,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-0.83515155,-0.1020211,-1.0,-52.08931088447571,1.0,160000
21699,13.27873469229209,1.314843188993109e-06,9.861323917448317e-05,7,-1.0,-0.9927476,-1.0,0.61974317,-32.73516535758972,1.0,129784
21700,-1.104394784398071,1.795559922967982e-09,1.3466699422259865e-07,2,-0.9290774,0.0,-1.0,-1.0,-25.376808643341064,6.0,96000
21701,9.091302183460883,6.007028474641629e-08,4.505271355981222e-06,6,-0.6424852,-0.90708303,0.3,-0.43064103,-60.0,6.0,160000
21702,-0.025428197259731833,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.5791854,-1.0,0.3,-1.0,-26.791385412216187,1.0,138544
21703,65.90151311192281,3.1808376661501825e-05,0.002385628249612637,5,0.0,-1.0,-0.8047924,0.36835533,-20.0,1.0,160000
21704,64.67920272109927,2.4245266104117036e-05,0.0018183949578087777,5,-0.5370443,-0.13903344,-0.36449456,0.7,-54.889901876449585,1.0,160000
21705,13.46986870737292,2.394421471763053e-06,0.00017958161038222897,7,-0.78029996,-1.0,0.060775876,0.40338284,-20.0,6.0,160000
21706,66.40996039568361,3.561111952876672e-05,0.002670833964657504,5,-1.0,-1.0,-0.6581107,0.7,-24.056276082992554,1.0,160000
21707,13.153265396161906,1.729500525016192e-07,1.2971253937621441e-05,1,-0.9938399,-1.0,0.030953825,0.7,-26.51389718055725,6.0,160000
21708,14.920828984444494,3.483978161966661e-06,0.0002612983621474996,7,-1.0,-1.0,-1.0,-0.09477204,-31.121598482131958,1.0,160000
21709,9.675298879828512,8.54152915064077e-10,6.406146862980577e-08,4,-1.0,-0.82520556,-0.3024457,-0.7769965,-20.0,1.0,159540
21710,14.0597504446159,3.1765071071276907e-06,0.0002382380330345768,7,-0.6685399,-1.0,-1.0,-0.8093031,-46.61244750022888,2.175312101840973,114461
21711,33.63601049258698,6.17401199609624e-11,4.63050899707218e-09,0,-1.0,-0.17828256,-0.9495115,-0.6368455,-33.04267406463623,1.0,99466
21712,30.230325762995154,7.03820543512812e-11,5.27865407634609e-09,0,0.0,-0.20800543,0.0799312,-0.5917909,-20.194495916366577,1.0,160000
21713,0.1330558840085787,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.87351066,-1.0,-1.0,-1.0,-20.0,1.8838295936584473,160000
21714,1.177150101592415,5.688673088144469e-09,4.266504816108352e-07,2,-1.0,-1.0,0.3,-0.23010667,-30.99386155605316,1.0,160000
21715,14.494498254835538,2.1738374300639407e-07,1.6303780725479555e-05,1,-1.0,-0.79997766,-1.0,-0.08223453,-54.12605166435242,1.0,160000
21716,58.81168356466153,1.5770275710313975e-11,1.182770678273548e-09,3,-1.0,-1.0,-0.6197477,-0.82135135,-48.54056179523468,1.0,129838
21717,13.38605795301295,1.9322119442222174e-06,0.0001449158958166663,7,-1.0,-1.0,-1.0,0.29780155,-41.52922481298447,5.003891348838806,146906
21718,14.24874972326094,1.843828414394011e-07,1.3828713107955082e-05,1,-0.45704246,-0.18980753,0.27544236,0.40314108,-60.0,1.0,160000
21719,29.684932743841173,2.06701679417165e-05,0.0015502625956287375,7,-0.27905256,-0.38403904,-1.0,0.7,-60.0,1.336117148399353,160000
21720,14.510658462905829,2.4772439246589784e-06,0.00018579329434942338,7,-1.0,0.0,-0.78224367,0.7,-40.65212078392506,1.0,160000
21721,0.740963366989515,1.075440891895596e-08,8.06580668921697e-07,2,-0.4205249,-0.04043758,0.3,0.7,-28.670730590820312,6.0,160000
21722,-0.6901781972597318,1.7955701370198085e-09,1.3466776027648564e-07,2,0.0,-1.0,-1.0,-1.0,-23.812880516052246,1.0,96000
21723,1.6522885279246453,3.44869643953416e-09,2.58652232965062e-07,2,-0.1759972,-1.0,-1.0,0.7,-59.40553545951843,4.1483858823776245,96000
21724,35.39551443869963,7.854951411534472e-11,5.891213558650854e-09,0,-0.3460123,-0.49276984,-0.0271824,-0.83983475,-25.168765783309937,1.0,96000
21725,0.732901163302289,5.974028383093355e-09,4.480521287320016e-07,2,-0.6583066,-1.0,-0.91018987,-0.84569556,-60.0,3.4301323294639587,160000
21726,9.321886143627285,4.412169740675154e-09,3.309127305506365e-07,4,-1.0,0.0,-1.0,0.7,-35.98422437906265,1.1441964507102966,96000
21727,0.7496865043561867,5.150307291756917e-09,3.862730468817688e-07,2,-0.7194549,-0.24914289,-0.97214985,0.7,-55.80883264541626,2.4800262451171875,148838
21728,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-0.17600822,-1.0,-1.0,-37.875131368637085,1.0,160000
21729,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.3655768,-0.707078,0.06538373,-1.0,-32.3782604932785,1.0,160000
21730,8.567543870899305,7.829511483592455e-10,5.872133612694341e-08,4,-0.21701622,-1.0,0.3,0.05369875,-45.56223154067993,1.0,96000
21731,12.435353920280805,1.0678765249849675e-07,8.009073937387257e-06,1,-1.0,-0.7835921,0.2160601,-0.095549166,-26.81684374809265,6.0,160000
21732,26.729144711947477,1.2135855286032893e-05,0.000910189146452467,7,-1.0,-0.74840856,-0.87329245,0.7,-30.498058199882507,1.0,160000
21733,-0.02214694725973182,1.7955701370198085e-09,1.3466776027648564e-07,2,0.0,-1.0,-1.0,-1.0,-60.0,1.0,138754
21734,54.747502304259235,1.4932114027033094e-05,0.001119908552027482,5,-0.9940241,-0.56080866,-1.0,0.7,-27.847918272018433,1.0,160000
21735,9.948124100841147,6.936079444130883e-08,5.202059583098162e-06,6,-1.0,-0.21495867,-0.4195997,0.21434754,-60.0,3.032736837863922,160000
21736,12.46847195457552,5.375102318794234e-07,4.031326739095675e-05,7,-0.31554103,-0.9517097,-0.20189497,-0.2918119,-20.0,2.051088273525238,160000
21737,13.67827252152951,2.458469623434212e-07,1.843852217575659e-05,1,-1.0,-1.0,-1.0,0.06371796,-31.44653618335724,6.0,160000
21738,13.962937548570661,2.936619694082765e-07,2.2024647705620737e-05,1,-0.72885275,-0.5185137,-1.0,0.58531004,-38.97687375545502,1.5668795108795166,160000
21739,9.534743267592942,8.013447683197228e-08,6.010085762397921e-06,6,-0.94521636,-1.0,0.3,-0.25786036,-34.76678729057312,5.239145517349243,118349
21740,12.00168587062137,8.486687192998943e-07,6.365015394749207e-05,7,0.0,-0.024131596,-1.0,-0.15914653,-20.0,4.531464338302612,96000
21741,13.567941067430827,1.4371849488270527e-07,1.0778887116202895e-05,1,-1.0,0.0,-0.7217115,0.5491063,-60.0,1.0,140025
21742,13.747425642114157,1.743347723959232e-07,1.307510792969424e-05,1,-0.7707565,-0.85124886,-1.0,0.7,-20.0,1.0,133265
21743,-0.0010778125475126021,1.7955701370198085e-09,1.3466776027648564e-07,2,0.0,-1.0,0.19160837,-1.0,-20.402696132659912,2.554498076438904,160000
21744,2.173249135699762,2.6527912311280488e-08,1.9895934233460366e-06,2,-0.5730359,0.0,-1.0,-0.09415266,-20.0,1.0,133204
21745,9.292241576207227,1.2722156661482131e-09,9.541617496111598e-08,4,-0.8173695,-0.85862195,-1.0,0.7,-45.692023038864136,6.0,160000
21746,13.830377668461715,1.7373297112044384e-07,1.3029972834033288e-05,1,-1.0,-1.0,-0.6012438,0.7,-20.0,1.0,138904
21747,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.6447884,-0.9308797,0.016079724,-1.0,-20.0,1.0,160000
21748,11.035778063214877,3.7292628007890016e-07,2.7969471005917512e-05,7,0.0,-1.0,-1.0,0.7,-20.0,6.0,112674
21749,13.866068925347351,1.912911358203928e-07,1.434683518652946e-05,1,-0.23071623,-0.23006439,0.039456427,0.7,-20.0,1.0,131996
21750,0.007943777975024102,1.795559922967982e-09,1.3466699422259865e-07,2,-1.0,-1.0,-0.86725426,-1.0,-50.86347937583923,1.0,140680
21751,75.47287558266311,0.0003288096049800515,0.024660720373503864,5,-1.0,0.0,-0.43958908,0.43824083,-58.40914964675903,1.0,98454
21752,11.62477043774813,5.180290258977038e-07,3.885217694232779e-05,7,-0.16234809,-1.0,-1.0,0.09557417,-34.57273483276367,2.474834680557251,98198
21753,79.57183340980491,0.000656678166706115,0.049250862502958626,5,-1.0,-0.0017244816,-1.0,0.6449018,-20.0,1.0,160000
21754,7.697672722954492,9.19117795206148e-08,6.89338346404611e-06,1,-1.0,-0.15676367,-0.95737654,0.7,-58.66156339645386,3.780247926712036,160000
21755,14.855270354538025,5.5582186178071424e-06,0.0004168663963355357,7,-0.74321574,-1.0,-1.0,-0.8717146,-20.0,3.3081663250923157,130146
21756,73.31539212491464,0.00016485499509144574,0.01236412463185843,5,0.0,-1.0,0.3,0.38323045,-51.47742033004761,1.0,160000
21757,8.03297472700849,9.959533286973965e-08,7.469649965230474e-06,1,-1.0,-1.0,-1.0,-0.23943701,-60.0,2.5883824229240417,160000
21758,75.84822081473516,0.00028883435879833996,0.021662576909875497,5,-1.0,-1.0,-0.060512006,0.40106267,-54.66201663017273,1.0,160000
21759,9.892190309393563,9.883979190661307e-10,7.41298439299598e-08,4,-1.0,-0.56865436,-0.22607207,-0.839819,-20.0,1.0,160000
21760,9.08723876997415,6.093380022775818e-08,4.570035017081864e-06,6,0.0,-0.710789,-0.665098,-0.077717334,-60.0,6.0,142236
21761,13.690088561757998,3.746359197975835e-06,0.0002809769398481876,7,0.0,-1.0,0.26892364,-0.5819448,-20.0,6.0,96000
21762,13.584164910617677,1.6154776005805616e-07,1.2116082004354212e-05,1,-0.5411168,-0.37637317,-1.0,0.54792625,-26.722424030303955,1.0,130086
21763,14.350674346755838,2.955817308247788e-06,0.0002216862981185841,7,-1.0,-1.0,-0.1631152,-0.8823692,-60.0,2.8597811460494995,160000
21764,-0.07283444725973182,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.61113346,-0.26268697,-1.0,-1.0,-47.46068477630615,1.0,135510
21765,-0.10006882225973185,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-1.0,0.11416888,-1.0,-35.80269306898117,1.0,133767
21766,37.940376194765875,6.584999906467104e-11,4.938749929850328e-09,0,-1.0,-1.0,-0.107108235,-0.60773444,-49.95120882987976,1.0,136655
21767,13.656491520164193,3.949485744669801e-06,0.00029621143085023505,7,-0.8927393,-0.702027,0.3,0.7,-35.483145117759705,6.0,96000
21768,15.140088760294724,9.4412243925035e-06,0.0007080918294377625,7,-0.39078826,-1.0,-1.0,-0.3487706,-46.747795939445496,6.0,160000
21769,0.18697627223031943,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.5577618,0.0,-0.98767626,-1.0,-60.0,1.6142276525497437,160000
21770,19.029188613844678,1.9948932783453444e-10,1.4961699587590083e-08,8,-0.041405797,-1.0,-1.0,-0.8045457,-53.544790744781494,1.3006255626678467,129244
21771,-0.24416295849782998,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-1.0,-1.0,-1.0,-60.0,3.7699238061904907,160000
21772,12.62876792324756,5.038609174334852e-07,3.778956880751139e-05,7,-1.0,0.0,-1.0,0.7,-20.0,2.3578814268112183,154759
21773,12.97885547553362,1.040863466528208e-07,7.80647599896156e-06,1,0.0,-0.99775887,-1.0,0.080159575,-48.562217354774475,3.169487476348877,160000
21774,-0.10708444725973182,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-0.38975626,-0.81432736,-1.0,-22.89607882499695,1.0,133318
21775,13.454442421465531,1.026862378239457e-06,7.701467836795928e-05,7,-1.0,0.0,-1.0,-0.04770586,-21.78192377090454,1.0,160000
21776,10.360433953873033,9.137568213191116e-08,6.853176159893337e-06,6,-0.82859087,0.0,-0.7076286,-0.23662022,-33.18493127822876,1.3679320216178894,129368
21777,11.480710106063082,3.2638578773003246e-07,2.4478934079752435e-05,7,0.0,0.0,-1.0,0.7,-20.0,5.24408495426178,160000
21778,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-1.0,-1.0,-1.0,-60.0,1.0,160000
21779,39.91650277339649,2.2675436181507358e-11,1.7006577136130518e-09,0,-1.0,-1.0,0.27737874,-0.80819374,-40.772980973124504,1.0,160000
21780,14.322934158522633,2.118438942488865e-06,0.00015888292068666487,7,-0.9343838,0.0,-1.0,0.6557952,-42.498290687799454,1.0,160000
21781,2.4448464311981155,2.2762396412190355e-08,1.7071797309142767e-06,2,-0.5785639,-0.33773386,-0.7371131,0.7,-34.95892584323883,1.0,160000
21782,13.553600018061703,2.2615998318542552e-07,1.6961998738906914e-05,1,-0.3010127,-0.22571015,-1.0,0.2125696,-58.77977132797241,6.0,160000
21783,8.578208457607005,7.908110832843818e-10,5.931083124632863e-08,4,-1.0,-0.84124875,-0.00090277195,-0.17169824,-56.12136125564575,1.0,96000
21784,8.587059229114674,4.3232814550542287e-10,3.2424610912906715e-08,4,-1.0,0.0,0.3,-0.111891225,-24.94085192680359,1.0,139453
21785,0.06701214945810263,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-1.0,-1.0,-1.0,-50.46053886413574,2.2140482664108276,160000
21786,-0.6901781972597318,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.6870338,-1.0,0.3,-1.0,-60.0,1.0,96000
21787,-0.25151143633825357,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-0.18735415,-0.41151392,-1.0,-45.26355743408203,3.8066661953926086,160000
21788,-0.11395183119972119,3.999375497443225e-09,2.9995316230824187e-07,2,0.0,0.0,-0.4845116,0.22932267,-20.0,1.0,96000
21789,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.9082533,-1.0,0.3,-1.0,-46.55279457569122,1.0,160000
21790,9.549168311049135,1.453370535031695e-09,1.0900279012737712e-07,4,-1.0,-1.0,-1.0,-0.096760824,-60.0,1.0,97715
21791,9.982617510558976,7.291305337275844e-08,5.468479002956883e-06,6,-1.0,-1.0,0.3,0.7,-60.0,3.3035502433776855,160000
21792,9.341807958839496,6.885976233661495e-08,5.164482175246121e-06,6,-0.7674354,-1.0,-0.08537263,0.2686293,-60.0,6.0,160000
21793,14.62905668552085,1.0269804562312856e-07,7.702353421734642e-06,6,0.0,-1.0,-1.0,0.7,-43.12952607870102,1.0,96000
21794,15.36507120245076,1.098188846526682e-07,8.236416348950115e-06,6,-1.0,-1.0,-1.0,0.7,-44.51337695121765,1.0,144869
21795,0.22545184876801905,6.0196772011522626e-09,4.514757900864197e-07,2,0.0,-0.9279135,0.23333555,-0.46265665,-22.182077169418335,1.0,96000
21796,18.385432097204728,1.365491608673608e-10,1.024118706505206e-08,8,-0.37573338,-0.80927193,-0.5140474,-0.91283166,-33.16100299358368,1.0,105665
21797,9.057542820920531,3.878695764569784e-08,2.909021823427338e-06,6,-1.0,0.0,-0.44367692,-0.15540028,-55.51525831222534,1.0,146091
21798,19.370947092219314,1.6692232318593625e-10,1.2519174238945219e-08,8,0.0,-1.0,-1.0,-0.64642406,-54.597485065460205,1.0,160000
21799,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-0.30619097,0.3,-1.0,-28.51047992706299,1.0,160000
21800,8.389177144076946,3.581252983053673e-08,2.685939737290255e-06,6,-0.042546988,-1.0,-0.9062792,-0.14621209,-36.964805126190186,1.0,160000
21801,1.1577162048970615,2.4014473964939498e-08,1.8010855473704623e-06,2,-1.0,-1.0,0.0053426623,0.40603584,-54.39197301864624,6.0,103061
21802,13.535058492599063,2.2336936922329187e-07,1.675270269174689e-05,1,-1.0,-1.0,-0.34839213,0.45742726,-44.88070011138916,1.0,96000
21803,16.24464185987874,1.1436053881652697e-07,8.577040411239523e-06,6,-1.0,-0.50574815,0.20453084,-0.34459537,-44.13474798202515,1.0,160000
21804,9.83297465142377,9.406252132748705e-08,7.0546890995615286e-06,6,-0.777694,-0.86695033,0.3,-0.7963424,-20.0,2.8070298433303833,96000
21805,9.729801571607448,7.121573020185679e-08,5.341179765139259e-06,6,0.0,-1.0,-0.02124846,0.7,-60.0,4.358545303344727,160000
21806,13.600760834337851,1.932686046757226e-07,1.4495145350679195e-05,1,-0.84167475,-1.0,-0.13456798,-0.24154356,-44.42532539367676,4.589097857475281,158470
21807,14.38823081895204,4.977864591637626e-06,0.00037333984437282197,7,-0.27381253,-1.0,-0.50918686,0.7,-20.0,5.807159900665283,158413
21808,13.592493842014306,1.1521718761287048e-06,8.641289070965286e-05,7,-1.0,-1.0,0.3,0.7,-21.27017378807068,1.0,160000
21809,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-0.5340992,-1.0,-1.0,-20.0,1.0,160000
21810,14.289312745414907,1.8946431623589888e-07,1.4209823717692416e-05,1,0.0,0.0,-1.0,0.7,-36.764293909072876,1.0,160000
21811,9.366040211797568,6.980659605915207e-08,5.235494704436405e-06,6,-1.0,-0.32666528,0.3,0.44442075,-31.425684094429016,6.0,160000
21812,14.677727482511939,2.846914640031173e-06,0.00021351859800233797,7,-0.54133284,-1.0,-1.0,0.5321322,-40.82061946392059,1.0,160000
21813,12.6415003925972,1.1169071711947254e-07,8.37680378396044e-06,1,-0.8661475,0.0,-0.4986896,0.5702439,-20.0,5.308253526687622,160000
21814,13.139877211459481,1.2003016536255018e-06,9.002262402191263e-05,7,-0.55196667,-0.30059052,-0.63995945,-0.1414508,-43.13347101211548,1.0,127892
21815,14.499752755208116,2.3571772089781007e-07,1.7678829067335755e-05,1,-0.5884757,0.0,0.17130202,0.7,-20.0,1.578303039073944,160000
21816,13.236015947313602,1.8281576785739162e-07,1.3711182589304372e-05,1,-1.0,-1.0,-1.0,-0.049065292,-28.045514822006226,6.0,160000
21817,-0.5086313222597318,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.73019135,-1.0,-1.0,-1.0,-33.91198456287384,1.0,107619
21818,10.617821502175198,8.70912373329702e-08,6.531842799972765e-06,6,-1.0,-0.5773499,-0.77745813,0.3554625,-49.74185347557068,1.6951779127120972,160000
21819,12.257173317939992,8.71057522999763e-07,6.532931422498223e-05,7,-0.76781094,-1.0,-1.0,-0.07734963,-44.07832860946655,1.0,96000
